dataset,kernel,run,accuracy,f1_score,train_time,random_seed
ionosphere,HERMITE,31,89.16666666666669,89.32599662016997,0.7138877001125365,73
ionosphere,HERMITE,32,88.03968253968254,88.20759043336726,0.697878599865362,74
ionosphere,HERMITE,33,87.76190476190477,87.96689343028294,0.7010191997978836,75
ionosphere,HERMITE,34,88.01587301587303,88.20491231811722,0.7020713998936117,76
ionosphere,GEGEN,0,93.73015873015873,93.60552397834935,1.047793900128454,42
ionosphere,GEGEN,1,94.01587301587301,93.90481517341529,1.0547110000625253,43
ionosphere,GEGEN,2,92.87301587301589,92.46968524432289,1.0468413999769837,44
ionosphere,GEGEN,3,93.44444444444446,93.30344357832757,1.0578417000360787,45
ionosphere,GEGEN,4,94.3015873015873,94.18546397158751,1.0505286999978125,46
ionosphere,GEGEN,5,93.44444444444446,93.29170126107957,1.0480528001207858,47
ionosphere,GEGEN,6,92.88095238095238,92.7073286733069,1.053057200042531,48
ionosphere,GEGEN,7,94.01587301587301,93.89212662923612,1.0524744999129325,49
ionosphere,GEGEN,8,93.45238095238095,93.33919002728912,1.054719900013879,50
ionosphere,GEGEN,9,93.74603174603176,93.62548765039051,1.0513284001499414,51
ionosphere,GEGEN,10,94.58730158730158,94.45122266297969,1.0487470999360085,52
ionosphere,GEGEN,11,93.72222222222221,93.6270994444772,1.0525542001705617,53
ionosphere,GEGEN,12,93.15873015873017,92.91976480811819,1.0496052000671625,54
ionosphere,GEGEN,13,93.45238095238095,93.34189660580965,1.074444399913773,55
ionosphere,GEGEN,14,94.0079365079365,93.85540285168294,1.0631334001664072,56
ionosphere,GEGEN,15,94.58730158730158,94.4941451920915,1.0749242999590933,57
ionosphere,GEGEN,16,94.01587301587301,93.89642451270038,1.0628408999182284,58
ionosphere,GEGEN,17,94.0079365079365,93.76781740575588,1.0569728999398649,59
ionosphere,GEGEN,18,93.44444444444446,93.31097423885049,1.0547108999453485,60
ionosphere,GEGEN,19,93.45238095238095,93.34863974182727,1.053992599947378,61
ionosphere,GEGEN,20,94.58730158730158,94.46749070660377,1.0663818998727947,62
ionosphere,GEGEN,21,93.44444444444446,93.28280325483608,1.049206799827516,63
ionosphere,GEGEN,22,93.72222222222221,93.52850643234734,1.0716524999588728,64
ionosphere,GEGEN,23,94.85714285714286,94.73275116592606,1.048968099988997,65
ionosphere,GEGEN,24,93.46031746031747,93.34996905508041,1.0595883000642061,66
ionosphere,GEGEN,25,93.46825396825396,93.29278080561035,1.0499489000067115,67
ionosphere,GEGEN,26,94.59523809523809,94.51857119919062,1.0605635000392795,68
ionosphere,GEGEN,27,93.71428571428572,93.54888995795999,1.057444600155577,69
ionosphere,GEGEN,28,94.59523809523809,94.48344169595958,1.0499097998254001,70
ionosphere,GEGEN,29,93.45238095238095,93.3458085850085,1.0488228001631796,71
ionosphere,GEGEN,30,93.15079365079364,93.01741321758075,1.0605410998687148,72
ionosphere,GEGEN,31,94.29365079365078,94.18142368340921,1.0642804000526667,73
ionosphere,GEGEN,32,93.74603174603176,93.61066348434697,1.0522493000607938,74
ionosphere,GEGEN,33,94.01587301587301,93.89746100947421,1.0497951998841017,75
ionosphere,GEGEN,34,94.88095238095238,94.82170109683832,1.05405870010145,76
ionosphere,AL-SALAM,0,94.29365079365078,94.27431524300673,5.515060500008985,42
ionosphere,AL-SALAM,1,94.02380952380952,94.05925087881114,5.515238000079989,43
ionosphere,AL-SALAM,2,95.15079365079366,95.07081128024313,5.537888400023803,44
ionosphere,AL-SALAM,3,94.57142857142857,94.57237966841608,5.501842400059104,45
ionosphere,AL-SALAM,4,93.44444444444446,93.45797727963895,5.513853099895641,46
ionosphere,AL-SALAM,5,93.73809523809523,93.76703456769562,5.5278731000144035,47
ionosphere,AL-SALAM,6,95.43650793650794,95.44832923240219,5.509851600043476,48
ionosphere,AL-SALAM,7,94.02380952380952,94.0247331764794,5.51903700013645,49
ionosphere,AL-SALAM,8,95.43650793650794,95.42047922488888,5.506815499858931,50
ionosphere,AL-SALAM,9,93.46825396825396,93.4969593566618,5.508453599875793,51
ionosphere,AL-SALAM,10,94.87301587301587,94.8663744896493,5.513425100129098,52
ionosphere,AL-SALAM,11,93.44444444444446,93.48969562737004,5.520484100095928,53
ionosphere,AL-SALAM,12,94.0079365079365,93.97744848820851,5.513271699892357,54
ionosphere,AL-SALAM,13,94.03174603174604,94.0549113917465,5.517784300027415,55
ionosphere,AL-SALAM,14,94.85714285714286,94.86189312135227,5.517806699965149,56
ionosphere,AL-SALAM,15,94.28571428571428,94.32027443319788,5.5063102000858635,57
ionosphere,AL-SALAM,16,94.86507936507937,94.83782234547374,5.50167529983446,58
ionosphere,AL-SALAM,17,93.17460317460318,93.14301994485736,5.524829899892211,59
ionosphere,AL-SALAM,18,94.02380952380952,94.00017206690491,5.49796129995957,60
ionosphere,AL-SALAM,19,92.87301587301589,92.91796603379,5.522461500018835,61
ionosphere,AL-SALAM,20,95.44444444444444,95.43567782432535,5.511490999953821,62
ionosphere,AL-SALAM,21,92.86507936507937,92.8917481264098,5.5118180999998,63
ionosphere,AL-SALAM,22,94.30952380952382,94.32560328194175,5.581464599817991,64
ionosphere,AL-SALAM,23,94.29365079365078,94.29467061612164,5.514355200110003,65
ionosphere,AL-SALAM,24,93.73015873015873,93.74762428048143,5.511388099985197,66
ionosphere,AL-SALAM,25,94.59523809523809,94.56785574174575,5.514239199925214,67
ionosphere,AL-SALAM,26,94.6031746031746,94.59874487168729,5.504199600080028,68
ionosphere,AL-SALAM,27,94.02380952380952,94.00633238775346,5.496675900183618,69
ionosphere,AL-SALAM,28,94.0079365079365,94.05150876137208,5.507723799906671,70
ionosphere,AL-SALAM,29,93.16666666666666,93.19664905898145,5.523905900074169,71
ionosphere,AL-SALAM,30,94.85714285714286,94.86010374530578,5.539973500184715,72
ionosphere,AL-SALAM,31,94.3015873015873,94.29432784088733,5.491804799996316,73
ionosphere,AL-SALAM,32,94.87301587301587,94.88559455410552,5.528654599795118,74
ionosphere,AL-SALAM,33,92.30952380952381,92.31663668512006,5.517109100008383,75
ionosphere,AL-SALAM,34,94.87301587301587,94.85816900202269,5.50091139995493,76
breast,LINEAR,0,96.77962489343564,96.77349100866772,0.1631707998458296,42
breast,LINEAR,1,96.48337595907928,96.49246042107266,0.16078780009411275,43
breast,LINEAR,2,96.93094629156009,96.94095529504429,0.1703675000462681,44
breast,LINEAR,3,96.77109974424553,96.77450250297234,0.17054229998029768,45
breast,LINEAR,4,96.63469735720376,96.63887303983716,0.17045159987173975,46
breast,LINEAR,5,96.64109121909632,96.65613215884227,0.16813949984498322,47
breast,LINEAR,6,96.63043478260869,96.6363745005695,0.17042690003290772,48
breast,LINEAR,7,96.78175618073317,96.78270619684156,0.16004849993623793,49
breast,LINEAR,8,96.63043478260867,96.63194122685681,0.17178620002232492,50
breast,LINEAR,9,96.63043478260872,96.63480409120864,0.1642909999936819,51
breast,LINEAR,10,96.7774936061381,96.77103687046656,0.17680670018307865,52
breast,LINEAR,11,96.77962489343564,96.76774140054114,0.1736205001361668,53
breast,LINEAR,12,96.62404092071611,96.6345247049977,0.16340350010432303,54
breast,LINEAR,13,96.48337595907928,96.48527856371162,0.16013549990020692,55
breast,LINEAR,14,96.92881500426257,96.93615716186072,0.15979929990135133,56
breast,LINEAR,15,96.48124467178174,96.49138525157689,0.16022410010918975,57
breast,LINEAR,16,96.77323103154306,96.77939279224486,0.17007630015723407,58
breast,LINEAR,17,96.77109974424552,96.77722747309895,0.1603549001738429,59
breast,LINEAR,18,96.49190110826939,96.49487326471646,0.16488179983571172,60
breast,LINEAR,19,96.91602728047741,96.92262521276807,0.16020100004971027,61
breast,LINEAR,20,97.07161125319693,97.07508775514269,0.1617244000080973,62
breast,LINEAR,21,96.63469735720375,96.64058682971854,0.1590307999867946,63
breast,LINEAR,22,96.48124467178174,96.48473104626753,0.16807850007899106,64
breast,LINEAR,23,96.92881500426257,96.93843378286732,0.15849680011160672,65
breast,LINEAR,24,96.77109974424552,96.78075538679444,0.1600148999132216,66
breast,LINEAR,25,96.48763853367434,96.49417448240641,0.1598040999379009,67
breast,LINEAR,26,96.77109974424552,96.77842997308281,0.1613924999255687,68
breast,LINEAR,27,97.075873827792,97.07329818562953,0.16188829997554421,69
breast,LINEAR,28,96.79028132992329,96.80722448606275,0.16485369997099042,70
breast,LINEAR,29,96.63256606990622,96.63946784808702,0.16150079993531108,71
breast,LINEAR,30,96.63256606990623,96.63641418525228,0.1626814000774175,72
breast,LINEAR,31,96.92881500426257,96.92486897068568,0.16079199989326298,73
breast,LINEAR,32,96.78175618073318,96.78436811037041,0.16095430008135736,74
breast,LINEAR,33,96.77536231884056,96.77890740496572,0.16242859978228807,75
breast,LINEAR,34,96.48976982097187,96.50411357181848,0.16413960000500083,76
breast,POLY,0,91.93947144075022,91.64159726010647,0.452369200065732,42
breast,POLY,1,92.10571184995736,91.77484177181616,0.45095269987359643,43
breast,POLY,2,92.23998294970161,91.9741007882448,0.44776190002448857,44
breast,POLY,3,91.95439045183291,91.64364442303409,0.4469675999134779,45
breast,POLY,4,91.95225916453538,91.6134393155915,0.45069149998016655,46
breast,POLY,5,91.94586530264279,91.6321648000972,0.44887740002013743,47
breast,POLY,6,91.7988064791134,91.4505200266826,0.4496740000322461,48
breast,POLY,7,92.24424552429667,91.93810990119992,0.4496083001140505,49
breast,POLY,8,91.66879795396419,91.30613545337305,0.4503393000923097,50
breast,POLY,9,91.94799658994033,91.62520725187106,0.4466715999878943,51
breast,POLY,10,92.09931798806478,91.75630403407754,0.45283770002424717,52
breast,POLY,11,91.80520034100597,91.49406024991953,0.4494129999075085,53
breast,POLY,12,91.94160272804773,91.62724433723201,0.4476878000423312,54
breast,POLY,13,91.95652173913042,91.62616435648346,0.4538622999098152,55
breast,POLY,14,91.9479965899403,91.6506078875353,0.44655769993551075,56
breast,POLY,15,91.94373401534527,91.66072336239046,0.4479018999263644,57
breast,POLY,16,92.2378516624041,91.92931730357401,0.44806839991360903,58
breast,POLY,17,91.79880647911338,91.50024566634613,0.4509499999694526,59
breast,POLY,18,91.96078431372548,91.64191653745901,0.4486346000339836,60
breast,POLY,19,91.9394714407502,91.64149751719515,0.4578058999031782,61
breast,POLY,20,91.95012787723785,91.65035491534427,0.4498487999662757,62
breast,POLY,21,92.0993179880648,91.83223003430815,0.4456859000492841,63
breast,POLY,22,92.09292412617222,91.79949170984523,0.44774669990874827,64
breast,POLY,23,91.94160272804774,91.59114654857396,0.4474341000895947,65
breast,POLY,24,92.09292412617222,91.77529357102699,0.44546260009519756,66
breast,POLY,25,91.5068201193521,91.16441255314223,0.4510769001208246,67
breast,POLY,26,92.0843989769821,91.79079958732122,0.4492001999169588,68
breast,POLY,27,92.10997442455243,91.80217213530058,0.4444628998171538,69
breast,POLY,28,91.94799658994033,91.63893421570913,0.4536902999971062,70
breast,POLY,29,92.0929241261722,91.79966104311565,0.45408660010434687,71
breast,POLY,30,91.95012787723785,91.65412403334565,0.4545012000016868,72
breast,POLY,31,91.94586530264279,91.59850642795378,0.4542576000094414,73
breast,POLY,32,92.24211423699916,91.93495110396609,0.4519506997894496,74
breast,POLY,33,91.93520886615516,91.62029376284376,0.45033799996599555,75
breast,POLY,34,91.95652173913042,91.64371383124397,0.44679220020771027,76
breast,RBF,0,96.48337595907928,96.5121083536921,0.2692059997934848,42
breast,RBF,1,96.18925831202047,96.22420565098766,0.25911700003780425,43
breast,RBF,2,96.34484228473997,96.38015616828798,0.26123329997062683,44
breast,RBF,3,96.48124467178174,96.51449855844312,0.26047759992070496,45
breast,RBF,4,96.33631713554986,96.36716772970789,0.26831429987214506,46
breast,RBF,5,96.04859335038363,96.09088962066862,0.26214250014163554,47
breast,RBF,6,96.19565217391303,96.23012907817072,0.26198469987139106,48
breast,RBF,7,96.33418584825233,96.37030997551257,0.2600698999594897,49
breast,RBF,8,96.63256606990622,96.67048241656649,0.27059680013917387,50
breast,RBF,9,96.19138959931799,96.2249666371515,0.2707901999820024,51
breast,RBF,10,96.04219948849106,96.05896864942925,0.2629409998189658,52
breast,RBF,11,96.19138959931799,96.22473866694378,0.26287740003317595,53
breast,RBF,12,96.33631713554986,96.36881449392479,0.2700007997918874,54
breast,RBF,13,96.33631713554986,96.37068259346428,0.2617812000680715,55
breast,RBF,14,96.48550724637681,96.51334067956425,0.26175469998270273,56
breast,RBF,15,96.19138959931799,96.22731503280247,0.26487640012055635,57
breast,RBF,16,96.3384484228474,96.3656793386168,0.2655851000454277,58
breast,RBF,17,96.48550724637681,96.52200297859441,0.2615151999052614,59
breast,RBF,18,96.3384484228474,96.36611093089033,0.261715600034222,60
breast,RBF,19,96.3384484228474,96.37360280802035,0.2647068998776376,61
breast,RBF,20,96.34697357203751,96.37636979580832,0.26608790014870465,62
breast,RBF,21,96.48337595907928,96.51632461811775,0.26229500002227724,63
breast,RBF,22,96.33418584825233,96.36146827450413,0.25997629994526505,64
breast,RBF,23,96.48763853367433,96.52242419074727,0.26925809984095395,65
breast,RBF,24,96.32779198635977,96.36717918894131,0.26216619997285306,66
breast,RBF,25,96.19352088661553,96.23781742777544,0.2618835000321269,67
breast,RBF,26,96.33418584825235,96.36669366559558,0.26177899981848896,68
breast,RBF,27,96.34057971014492,96.37442666011339,0.26836480014026165,69
breast,RBF,28,96.50042625745951,96.54714588365054,0.26026109978556633,70
breast,RBF,29,96.19565217391303,96.23354818761136,0.26283630006946623,71
breast,RBF,30,96.33631713554986,96.37363457980571,0.2629068000242114,72
breast,RBF,31,96.04859335038363,96.07768876622387,0.26598000014200807,73
breast,RBF,32,96.63256606990622,96.66709640177764,0.2614855000283569,74
breast,RBF,33,96.34057971014494,96.37026134225157,0.26182009978219867,75
breast,RBF,34,96.19565217391305,96.22914568765752,0.26168360002338886,76
breast,HERMITE,0,97.06734867860186,97.07738809299752,1.0670823000837117,42
breast,HERMITE,1,96.04859335038363,96.07687347576513,1.140744199976325,43
breast,HERMITE,2,96.34271099744245,96.36459115013014,1.0725311001297086,44
breast,HERMITE,3,96.48124467178174,96.50167199233364,1.1494279000908136,45
breast,HERMITE,4,96.3384484228474,96.3583525600867,1.093309300020337,46
breast,HERMITE,5,96.34271099744247,96.36925766990664,1.0775009000208229,47
breast,HERMITE,6,96.04859335038365,96.075576048771,1.1175363999791443,48
breast,HERMITE,7,96.33631713554986,96.36104478582762,1.0907870999071747,49
breast,HERMITE,8,96.48763853367434,96.50715043701197,1.1390378999058157,50
breast,HERMITE,9,96.19138959931799,96.21218496590622,1.044516900088638,51
breast,HERMITE,10,96.18712702472294,96.19648635012089,1.1654093998949975,52
breast,HERMITE,11,96.05072463768116,96.05305051153204,1.0641836998984218,53
breast,HERMITE,12,96.1849957374254,96.20093465626675,1.114848499884829,54
breast,HERMITE,13,96.34484228473997,96.35298399986576,1.0916784000582993,55
breast,HERMITE,14,96.34057971014494,96.35644751889942,1.1341182000469416,56
breast,HERMITE,15,96.63043478260869,96.6489974374174,1.1119490000419319,57
breast,HERMITE,16,96.62830349531116,96.63161373562475,1.0687425001524389,58
breast,HERMITE,17,97.07161125319692,97.08088841603917,1.1121342000551522,59
breast,HERMITE,18,96.63682864450129,96.65082086347837,1.065110499970615,60
breast,HERMITE,19,96.48550724637681,96.5069178316196,1.1348488999065012,61
breast,HERMITE,20,96.48763853367434,96.50158982976004,1.0575550000648946,62
breast,HERMITE,21,96.48550724637681,96.50638618327167,1.1753752999939024,63
breast,HERMITE,22,96.33205456095482,96.35000501249769,1.0770686001051217,64
breast,HERMITE,23,96.04859335038365,96.07381431511604,1.0960238000843674,65
breast,HERMITE,24,96.32566069906223,96.35331027671057,1.103747600223869,66
breast,HERMITE,25,96.92668371696504,96.94238062607108,1.0940789000596851,67
breast,HERMITE,26,96.47698209718669,96.49441039067564,1.1181763999629766,68
breast,HERMITE,27,96.34057971014492,96.35379030697315,1.0576408000197262,69
breast,HERMITE,28,96.64109121909632,96.66100152118997,1.147441300097853,70
breast,HERMITE,29,96.48337595907928,96.50633822014456,1.0911389000248164,71
breast,HERMITE,30,97.06947996589939,97.0882780928392,1.1491054000798613,72
breast,HERMITE,31,96.77962489343564,96.79102544787006,1.076928999973461,73
breast,HERMITE,32,96.34484228473997,96.36241434064564,1.1112148999236524,74
breast,HERMITE,33,96.6325660699062,96.64742499842511,1.1004240999463946,75
breast,HERMITE,34,96.49190110826939,96.51073392229404,1.1202640000265092,76
breast,GEGEN,0,96.78175618073318,96.78678798671096,1.508697000099346,42
breast,GEGEN,1,96.77749360613811,96.78691652218548,1.4948980999179184,43
breast,GEGEN,2,96.78388746803067,96.7933963541947,1.479401299962774,44
breast,GEGEN,3,96.77109974424553,96.77991801288755,1.5034602000378072,45
breast,GEGEN,4,96.77962489343562,96.78472587106562,1.5043345999438316,46
breast,GEGEN,5,96.7838874680307,96.79124262737447,1.5036212999839336,47
breast,GEGEN,6,96.77962489343564,96.78775686770456,1.4820276000536978,48
breast,GEGEN,7,96.77962489343562,96.78707603944616,1.5061886999756098,49
breast,GEGEN,8,96.77536231884056,96.78203920777563,1.4952310000080615,50
breast,GEGEN,9,96.78175618073318,96.78812362983085,1.5041795000433922,51
breast,GEGEN,10,96.77749360613811,96.77900007867567,1.4959575000684708,52
breast,GEGEN,11,96.92881500426257,96.92711393613097,1.5046272999607027,53
breast,GEGEN,12,96.77109974424552,96.78232887372091,1.495423500193283,54
breast,GEGEN,13,96.77962489343564,96.79029849256034,1.4996801000088453,55
breast,GEGEN,14,96.78175618073317,96.78465164039342,1.4905582000501454,56
breast,GEGEN,15,96.77536231884056,96.78619166701054,1.4940677999984473,57
breast,GEGEN,16,96.77536231884059,96.77814444032664,1.502880800049752,58
breast,GEGEN,17,96.77536231884056,96.78090627332148,1.503112900070846,59
breast,GEGEN,18,96.79028132992326,96.79347266305047,1.4848468999844044,60
breast,GEGEN,19,96.77109974424553,96.77852613558713,1.531767199980095,61
breast,GEGEN,20,96.77749360613811,96.78161040673346,1.496915099909529,62
breast,GEGEN,21,96.77962489343564,96.78862215793467,1.5003688000142574,63
breast,GEGEN,22,96.77323103154303,96.77952446789475,1.4995741001330316,64
breast,GEGEN,23,96.7838874680307,96.79215655497906,1.5026289001107216,65
breast,GEGEN,24,96.77109974424552,96.78149567813519,1.4862464999314398,66
breast,GEGEN,25,96.77536231884056,96.78451821955323,1.4962534999940544,67
breast,GEGEN,26,96.77323103154306,96.7801442845306,1.485091800102964,68
breast,GEGEN,27,96.78175618073314,96.79158042410275,1.4919161999132484,69
breast,GEGEN,28,96.79028132992329,96.80507776768383,1.4916487000882626,70
breast,GEGEN,29,96.78175618073318,96.78966412779693,1.507832800038159,71
breast,GEGEN,30,96.77536231884059,96.78789897664423,1.4750598999671638,72
breast,GEGEN,31,96.78175618073318,96.78232205838398,1.5030137000139803,73
breast,GEGEN,32,96.92455242966751,96.92759979787449,1.491247999947518,74
breast,GEGEN,33,96.62617220801361,96.63157444171269,1.5222060999367386,75
breast,GEGEN,34,96.78175618073318,96.79451893469879,1.4866699001286179,76
breast,AL-SALAM,0,93.99616368286445,93.98394208379622,2.001357299974188,42
breast,AL-SALAM,1,93.99190110826939,93.98604607754268,1.9780681999400258,43
breast,AL-SALAM,2,93.99616368286445,93.98242097173501,1.977877500001341,44
breast,AL-SALAM,3,94.72719522591643,94.7286887191853,1.9814156000502408,45
breast,AL-SALAM,4,94.43734015345268,94.44532646510119,1.9815837999340147,46
breast,AL-SALAM,5,94.29454390451832,94.30328890609833,1.9804034000262618,47
breast,AL-SALAM,6,94.73358908780902,94.7493537414866,1.9807319000829011,48
breast,AL-SALAM,7,94.13682864450126,94.14821979352152,1.978016900131479,49
breast,AL-SALAM,8,94.8699914748508,94.8681406629673,1.9795510000549257,50
breast,AL-SALAM,9,94.5843989769821,94.59570805783987,1.9851025000680238,51
breast,AL-SALAM,10,93.99190110826939,93.97619547604023,1.9811623999848962,52
breast,AL-SALAM,11,94.58013640238704,94.5919347787269,1.9930530001875013,53
breast,AL-SALAM,12,94.42881500426256,94.44255081362229,1.976196900010109,54
breast,AL-SALAM,13,94.72719522591643,94.73178930469673,1.975095999892801,55
breast,AL-SALAM,14,94.57800511508951,94.57542716495121,1.9806615998968482,56
breast,AL-SALAM,15,94.87212276214834,94.84798572591848,1.9830428999848664,57
breast,AL-SALAM,16,94.87425404944587,94.87217677131416,1.9846812998875976,58
breast,AL-SALAM,17,95.02131287297529,95.03240788562393,1.979050800204277,59
breast,AL-SALAM,18,93.99403239556692,93.98266947416745,1.9858097999822348,60
breast,AL-SALAM,19,94.1453537936914,94.14240989056889,1.97586979996413,61
breast,AL-SALAM,20,94.87851662404093,94.88073506660004,1.9791923000011593,62
breast,AL-SALAM,21,95.01705029838021,95.038369410882,1.986500200117007,63
breast,AL-SALAM,22,94.71867007672634,94.72152600142888,1.9776507001370192,64
breast,AL-SALAM,23,94.72506393861892,94.72732229282877,1.9799275000113994,65
breast,AL-SALAM,24,94.2774936061381,94.28584724830003,1.9780976998154074,66
breast,AL-SALAM,25,94.2924126172208,94.29474568530809,1.9805986999999732,67
breast,AL-SALAM,26,94.1389599317988,94.1376484823422,1.9818367999978364,68
breast,AL-SALAM,27,94.14748508098893,94.1564815388984,1.9804146001115441,69
breast,AL-SALAM,28,94.4458653026428,94.47122515177877,1.982186600100249,70
breast,AL-SALAM,29,94.5843989769821,94.60827683531623,1.9852679998148233,71
breast,AL-SALAM,30,94.71867007672635,94.7213775672861,2.005802199942991,72
breast,AL-SALAM,31,94.58013640238704,94.57533848945003,2.00162240001373,73
breast,AL-SALAM,32,95.31969309462914,95.33948503835614,1.973584600025788,74
breast,AL-SALAM,33,93.70417732310314,93.68464610069397,1.9798377000261098,75
breast,AL-SALAM,34,93.99616368286445,94.00242353738419,1.973865499952808,76
australian,LINEAR,0,85.5072463768116,85.52738744557628,0.21265819994732738,42
australian,LINEAR,1,85.50724637681158,85.53058487978295,0.21034160000272095,43
australian,LINEAR,2,85.50724637681158,85.5268383506235,0.21579459984786808,44
australian,LINEAR,3,85.5072463768116,85.53148311912203,0.21323560015298426,45
australian,LINEAR,4,85.5072463768116,85.51822776205645,0.21339000016450882,46
australian,LINEAR,5,85.5072463768116,85.51406581487784,0.2082871999591589,47
australian,LINEAR,6,85.5072463768116,85.52178357834484,0.2086179000325501,48
australian,LINEAR,7,85.5072463768116,85.52438262097309,0.2145078000612557,49
australian,LINEAR,8,85.5072463768116,85.50855356349697,0.2075060000643134,50
australian,LINEAR,9,85.5072463768116,85.5163785447357,0.21233960008248687,51
australian,LINEAR,10,85.5072463768116,85.51579929195083,0.21183059993200004,52
australian,LINEAR,11,85.5072463768116,85.52405844854972,0.21732169995084405,53
australian,LINEAR,12,85.5072463768116,85.51986327837923,0.21475399984046817,54
australian,LINEAR,13,85.5072463768116,85.53147896127197,0.21374160004779696,55
australian,LINEAR,14,85.5072463768116,85.53628597246555,0.20972590008750558,56
australian,LINEAR,15,85.5072463768116,85.51828004026936,0.21270910021848977,57
australian,LINEAR,16,85.50724637681158,85.5048131487582,0.221682800212875,58
australian,LINEAR,17,85.5072463768116,85.53757113194538,0.2095899002160877,59
australian,LINEAR,18,85.50724637681158,85.5338275286807,0.21647029998712242,60
australian,LINEAR,19,85.5072463768116,85.53359842291133,0.21230800007469952,61
australian,LINEAR,20,85.5072463768116,85.51226821594271,0.21174399997107685,62
australian,LINEAR,21,85.5072463768116,85.52125642579321,0.21257640002295375,63
australian,LINEAR,22,85.50724637681158,85.5326799744,0.212252700002864,64
australian,LINEAR,23,85.50724637681158,85.50796611232157,0.21289760014042258,65
australian,LINEAR,24,85.5072463768116,85.52970960703155,0.2131952999625355,66
australian,LINEAR,25,85.5072463768116,85.52015749354698,0.20998759986832738,67
australian,LINEAR,26,85.5072463768116,85.52374836666671,0.2127076000906527,68
australian,LINEAR,27,85.50724637681158,85.52195715553799,0.2078255999367684,69
australian,LINEAR,28,85.5072463768116,85.52117143463096,0.21220039995387197,70
australian,LINEAR,29,85.5072463768116,85.51609813756727,0.20971459988504648,71
australian,LINEAR,30,85.5072463768116,85.53287181500687,0.22087939991615713,72
australian,LINEAR,31,85.5072463768116,85.51483536897285,0.21191610000096262,73
australian,LINEAR,32,85.5072463768116,85.53036808227932,0.20967369992285967,74
australian,LINEAR,33,85.50724637681158,85.52480823573741,0.21096999989822507,75
australian,LINEAR,34,85.50724637681158,85.52569454609505,0.212581800064072,76
australian,POLY,0,85.94202898550725,85.92941151252471,0.49710130016319454,42
australian,POLY,1,86.52173913043478,86.52496174534822,0.4948345997836441,43
australian,POLY,2,85.21739130434781,85.23699523126078,0.4971543999854475,44
australian,POLY,3,85.65217391304347,85.66340904973728,0.48962730006314814,45
australian,POLY,4,85.94202898550725,85.90122224106554,0.4915531000588089,46
australian,POLY,5,85.5072463768116,85.49263421362333,0.4916179000865668,47
australian,POLY,6,85.5072463768116,85.50815749196315,0.493504999903962,48
australian,POLY,7,85.3623188405797,85.33448629416347,0.4908733998890966,49
australian,POLY,8,85.79710144927535,85.76636077777161,0.496678699972108,50
australian,POLY,9,85.79710144927535,85.76347461351955,0.49486530013382435,51
australian,POLY,10,86.81159420289856,86.81013675163317,0.4993253001011908,52
australian,POLY,11,85.65217391304347,85.65183310506035,0.49512949981726706,53
australian,POLY,12,85.94202898550725,85.92524336409582,0.4910637999419123,54
australian,POLY,13,86.37681159420289,86.37431785072393,0.4968155000824481,55
australian,POLY,14,85.79710144927537,85.79090593253888,0.4984713001176715,56
australian,POLY,15,85.3623188405797,85.36507971598267,0.4895490000490099,57
australian,POLY,16,85.65217391304347,85.61717208561325,0.49281650013290346,58
australian,POLY,17,86.08695652173913,86.07313976453011,0.4909656001254916,59
australian,POLY,18,84.92753623188406,84.9196418037026,0.4911629999987781,60
australian,POLY,19,86.08695652173913,86.10091822150092,0.4963062999304384,61
australian,POLY,20,85.94202898550725,85.94299083336274,0.49301149998791516,62
australian,POLY,21,85.79710144927535,85.80616248354035,0.49232150008901954,63
australian,POLY,22,85.79710144927537,85.78832362005483,0.49159010010771453,64
australian,POLY,23,85.3623188405797,85.37051757728173,0.49146859999746084,65
australian,POLY,24,85.3623188405797,85.36747183174388,0.4914998000022024,66
australian,POLY,25,85.79710144927537,85.81039035260977,0.493963599903509,67
australian,POLY,26,86.23188405797102,86.23776928719607,0.49522939999587834,68
australian,POLY,27,86.66666666666666,86.67605378074433,0.4916626000776887,69
australian,POLY,28,85.5072463768116,85.48922083813825,0.4941037001553923,70
australian,POLY,29,86.37681159420289,86.38271797914545,0.4922527000308037,71
australian,POLY,30,85.3623188405797,85.36462235073759,0.49218920012935996,72
australian,POLY,31,85.21739130434781,85.22258830450653,0.4991062998306006,73
australian,POLY,32,84.78260869565217,84.76959020041726,0.4957642999943346,74
australian,POLY,33,85.5072463768116,85.49559899499081,0.49478340009227395,75
australian,POLY,34,84.6376811594203,84.64043965762727,0.4933632998727262,76
australian,RBF,0,85.07246376811595,85.05266215005152,0.30035210005007684,42
australian,RBF,1,86.23188405797102,86.24207749627317,0.2965328998398036,43
australian,RBF,2,85.3623188405797,85.3767740953175,0.3011394999921322,44
australian,RBF,3,85.3623188405797,85.37466422316086,0.2977044000290334,45
australian,RBF,4,85.3623188405797,85.30967305528371,0.29541989997960627,46
australian,RBF,5,84.92753623188406,84.92826026957066,0.2957846000790596,47
australian,RBF,6,85.07246376811594,85.08333573063307,0.3030685998965055,48
australian,RBF,7,85.21739130434783,85.20412068614766,0.2956636000890285,49
australian,RBF,8,84.92753623188406,84.88439079853603,0.294392199954018,50
australian,RBF,9,86.08695652173914,86.05346283506057,0.2989673998672515,51
australian,RBF,10,86.52173913043478,86.52596380692205,0.29385180003009737,52
australian,RBF,11,85.3623188405797,85.3587573152723,0.2957502999342978,53
