dataset,kernel,trial,accuracy,accuracy_std,f1_score,f1_std,support_vector_prop,support_vector_std,training_time,training_time_std,optimization_time,random_seed,best_params,n_optimization_trials,cv_folds,optimization_method
blood,custom_alsalam,1,0.7941081081081081,0.027509218116946375,0.7626610752844314,0.04127384941018415,0.49628727386563554,0.010405157515938823,0.026319439988583326,0.0006733386650247514,1.5937465000897646,43,"{'C': 16.652589237237546, 'degree': 4, 'a': -1, 'q': 0.03}",8,10,bayesian
blood,custom_alsalam,2,0.7860720720720721,0.02176559423594483,0.7527062878813174,0.03210872205969845,0.48158054858664645,0.0020691515966987876,0.01981453993357718,0.0019347493060427581,1.5022986000403762,44,"{'C': 17.75398968518351, 'degree': 6, 'a': -1, 'q': 0.46}",8,10,bayesian
blood,custom_alsalam,3,0.7915135135135135,0.027012182109311916,0.7595419246091468,0.03512271884870285,0.4936102574503639,0.01176497745407596,0.02488265004940331,0.0010902873454763863,1.6489376001991332,45,"{'C': 24.725298825376527, 'degree': 4, 'a': -1, 'q': 0.28}",8,10,bayesian
blood,custom_alsalam,4,0.7873873873873873,0.03054614740315431,0.7536885356750227,0.03805349727644557,0.4899012790948894,0.011111457397449793,0.02439369005151093,0.0008719355985384616,1.7253560996614397,46,"{'C': 19.59602493779296, 'degree': 4, 'a': -1, 'q': 0.25}",8,10,bayesian
blood,custom_alsalam,5,0.7887387387387387,0.019005251325787165,0.7538887834419001,0.025291271118896883,0.48128337176643843,0.007330793889947475,0.020007669879123568,0.000787273853848441,1.5090005001984537,47,"{'C': 3.1787371619055294, 'degree': 5, 'a': -1, 'q': 0.01}",8,10,bayesian
statlog,linear,0,0.8071848739495799,0.03303856259959653,0.8031268390331695,0.03280195740790576,0.49020471678539324,0.007010085480327219,0.016404869966208935,0.0008715029263884063,1.5547697003930807,42,{'C': 14.966863446441717},8,10,bayesian
statlog,linear,1,0.80593837535014,0.02947819628489366,0.8027816124139324,0.02844580663543722,0.47613406874610964,0.005091897130432473,0.019379640044644476,0.001192942248422612,1.5558847999200225,43,{'C': 21.478578136223994},8,10,bayesian
statlog,linear,2,0.8142436974789916,0.030286061573952538,0.8103721179160261,0.03249152180183831,0.48231378380247597,0.00751027136527845,0.017962750000879168,0.0008228401389942135,1.5948040997609496,44,{'C': 18.616267401506267},8,10,bayesian
statlog,linear,3,0.8095238095238095,0.03918781522591129,0.8051454707612621,0.042798289166889644,0.5303089771076838,0.0066700611610174725,0.012835099874064327,0.0007748583264324859,1.4274670002050698,45,{'C': 7.036901101574616},8,10,bayesian
statlog,linear,4,0.809579831932773,0.03307660711894271,0.8058572920306013,0.034086370532938254,0.4891513935956843,0.005589441089781946,0.0173632200807333,0.0009837494806088,1.6524863000959158,46,{'C': 15.8712078176122},8,10,bayesian
statlog,linear,5,0.8047899159663865,0.030124601642189757,0.8012852587924211,0.02925443544559278,0.480210768379556,0.006998506700776856,0.01931933001615107,0.0007745034762600963,1.746477299835533,47,{'C': 19.99031543689969},8,10,bayesian
statlog,poly,0,0.8342857142857143,0.028224106871802608,0.8330387156806985,0.02695720021899102,0.4811300919842313,0.0073974612443819384,0.025918730022385716,0.0004024488343049406,1.5104785999283195,42,"{'C': 9.364128431065215, 'degree': 6, 'gamma': 2.9321633619048173}",8,10,bayesian
statlog,poly,1,0.8520728291316526,0.026596103944367046,0.849969787482844,0.027243488287833344,0.494411612144685,0.004623321171411863,0.024260810064151882,0.0003373926633412871,2.1273362999781966,43,"{'C': 16.652589237237546, 'degree': 4, 'gamma': 0.13122695669081097}",8,10,bayesian
statlog,poly,2,0.859187675070028,0.034029071407904676,0.8576210874629376,0.03432060058271235,0.43392610139013765,0.005465076184240426,0.03028311994858086,0.0010011815116330372,2.1015468002296984,44,"{'C': 23.936844254628866, 'degree': 6, 'gamma': 3.5291436202329205}",8,10,bayesian
statlog,poly,3,0.8532913165266105,0.041319102136883445,0.8511940366682786,0.04230504519463288,0.4510192613597068,0.008216365909440514,0.027482929965481163,0.0006375745532859076,2.0277329003438354,45,"{'C': 15.685164675927945, 'degree': 6, 'gamma': 2.6058768340207172}",8,10,bayesian
statlog,poly,4,0.8461624649859945,0.02046229511624384,0.8422060248586487,0.022096803147437945,0.4966453420015215,0.005331755202062255,0.024226949922740458,0.0003754289677747873,1.9361468995921314,46,"{'C': 10.659318426847376, 'degree': 5, 'gamma': 3.4704024356367422}",8,10,bayesian
statlog,poly,5,0.8484593837535014,0.029683485416434594,0.8454090267559973,0.02961267087814011,0.5063792447610485,0.010399513690163991,0.023744900012388825,0.0005241437462836311,1.7526240996085107,47,"{'C': 8.787343679511642, 'degree': 5, 'gamma': 3.201549584739277}",8,10,bayesian
statlog,rbf,0,0.8011484593837535,0.03747260583785483,0.7996671899205559,0.03662363397669373,0.6331371464139982,0.006921744227742026,0.013926650024950504,0.0001749034337878153,1.6945056999102235,42,"{'C': 4.546442355210308, 'gamma': 0.7463773439472754}",8,10,bayesian
statlog,rbf,1,0.8201540616246497,0.036937712183647164,0.8152592030124488,0.03890296769932882,0.5848777577979114,0.004292467541001565,0.012568440055474639,0.00025780114509499683,1.6736332001164556,43,"{'C': 6.361273725371123, 'gamma': 0.24227591946943294}",8,10,bayesian
statlog,rbf,2,0.8343557422969188,0.026128992827452402,0.8319214043026817,0.026585732182252846,0.5396458952901307,0.005725309280659257,0.016042410070076583,0.0003526896984217798,1.7881908998824656,44,"{'C': 20.87121887449257, 'gamma': 0.43317197834869975}",8,10,bayesian
statlog,rbf,3,0.8366806722689075,0.043694132332521306,0.8331083590816359,0.046709917974498506,0.5768590497268138,0.007063308402986518,0.013455739989876748,0.0016388816964295898,1.7151995999738574,45,"{'C': 7.036901101574616, 'gamma': 0.3235756148467037}",8,10,bayesian
statlog,rbf,4,0.8413865546218486,0.017971676417229722,0.8386795374309054,0.018632743220856344,0.5471367314475413,0.010360247718218137,0.015145269921049476,0.0012486611851155055,1.7696118000894785,46,"{'C': 12.698850583254085, 'gamma': 0.3539301323851334}",8,10,bayesian
statlog,rbf,5,0.8094257703081233,0.039410532850612925,0.8059840277447166,0.043367777882249714,0.6420772529220555,0.006365921936730532,0.019005680037662388,0.0026577870115240846,1.8057810999453068,47,"{'C': 17.651069250813958, 'gamma': 0.9983686305083388}",8,10,bayesian
statlog,custom_hermite,0,0.7455882352941178,0.043405991552195745,0.7352049411650257,0.0456907074178231,0.6824481291928902,0.006049683091188835,0.11093373992480338,0.007576693057569702,10.171919000335038,42,"{'C': 9.364128431065215, 'degree': 6}",8,10,bayesian
statlog,custom_hermite,1,0.7408263305322129,0.024975429082254915,0.7294895019382011,0.026701705102739687,0.6941501832768517,0.00609023989906978,0.10627907002344728,0.005495305144430247,10.284275199752301,43,"{'C': 8.179149256222683, 'degree': 6}",8,10,bayesian
statlog,custom_hermite,2,0.7396218487394959,0.05827614630365438,0.724039612895772,0.06532943687913267,0.6962535445051525,0.006854584699253962,0.1154919599648565,0.01695202589564569,10.243733699899167,44,"{'C': 12.74805033733057, 'degree': 5}",8,10,bayesian
statlog,custom_hermite,3,0.7408263305322129,0.03447718739938839,0.7282311044857668,0.03883730206992191,0.691519295940245,0.006197661926225116,0.10119295995682479,0.0037454179374085145,10.04424799978733,45,"{'C': 24.725298825376527, 'degree': 4}",8,10,bayesian
statlog,custom_hermite,4,0.7324649859943978,0.033267819242596565,0.7186436413629951,0.039662901711246985,0.6958584618576665,0.00467202554429923,0.10410646996460855,0.005912256425939683,10.245861100032926,46,"{'C': 7.827610313856364, 'degree': 6}",8,10,bayesian
statlog,custom_hermite,5,0.7407703081232493,0.03571178384162685,0.7261315091491269,0.03738445059151706,0.6679808423819076,0.007164261446941546,0.1015323898755014,0.005198731904639741,10.076462199911475,47,"{'C': 17.690420851338768, 'degree': 5}",8,10,bayesian
statlog,custom_gegen,0,0.8273249299719888,0.03726255950029032,0.8256703582720348,0.0377986470281207,0.5309666989418356,0.007693682448585357,0.17194957993924617,0.011884959408491306,32.318411400076,42,"{'C': 3.4882070224403936, 'degree': 2, 'alpha': 0.23906006815444647}",8,10,bayesian
statlog,custom_gegen,1,0.8366526610644257,0.036105782493156824,0.8347054634575507,0.03643465403831464,0.5546377688636834,0.008102660914289392,0.1847334500402212,0.00925159310181218,33.240370500367135,43,"{'C': 2.877249105178084, 'degree': 4, 'alpha': -0.2245519812698833}",8,10,bayesian
statlog,custom_gegen,2,0.7810644257703081,0.028966334952850194,0.7782500766988997,0.028554581106724965,0.8260356871152915,0.005189542203610452,0.20574890999123455,0.03303547497942056,37.418633099645376,44,"{'C': 17.75398968518351, 'degree': 6, 'alpha': 0.41867600678848516}",8,10,bayesian
statlog,custom_gegen,3,0.8212324929971988,0.04037177463735111,0.8198158378754824,0.04167010525695897,0.5501635659450861,0.007208759948960853,0.19015961000695825,0.011356573135165051,30.894719399977475,45,"{'C': 2.812409934004069, 'degree': 2, 'alpha': 0.4623190862767723}",8,10,bayesian
statlog,custom_gegen,4,0.8485714285714285,0.024324130652491296,0.8469938273920523,0.02410641289152063,0.4837613251262189,0.005090470729119772,0.1770643500611186,0.008849105823806389,29.262957999948412,46,"{'C': 11.375642969250542, 'degree': 4, 'alpha': -0.3210331699585467}",8,10,bayesian
statlog,custom_gegen,5,0.8461344537815126,0.016919347199151242,0.8442563952331416,0.01786652272213337,0.4548352237360813,0.00830772645618743,0.17795412014238537,0.008641014145339203,34.67467080010101,47,"{'C': 6.166987894984273, 'degree': 2, 'alpha': -0.4422174052507317}",8,10,bayesian
statlog,custom_alsalam,0,0.8378151260504202,0.03468794964479497,0.8373800823447606,0.0335363294364205,0.5200553288609171,0.010507150272093702,0.061812470015138385,0.0022528223853562697,5.644378600176424,42,"{'C': 20.811233577369745, 'degree': 2, 'a': -1, 'q': 0.19}",8,10,bayesian
statlog,custom_alsalam,1,0.815266106442577,0.04522365372076947,0.8141909619517946,0.04472968503899467,0.58093574936026,0.007725781642421195,0.058052139915525915,0.002718352134036737,5.397305400110781,43,"{'C': 5.526503868113398, 'degree': 3, 'a': -1, 'q': 0.32}",8,10,bayesian
statlog,custom_alsalam,2,0.8142156862745098,0.02939510332398928,0.8118884984231837,0.03129952580341148,0.4489122691749084,0.009045046972206476,0.06720421998761594,0.0017087026908821198,5.515605699736625,44,"{'C': 10.691860375019163, 'degree': 1, 'a': -1, 'q': 0.22}",8,10,bayesian
statlog,custom_alsalam,3,0.8390896358543417,0.028923345554843428,0.8365584109273373,0.03017592915730667,0.4785017981879798,0.00671776115385915,0.06294747008942067,0.002075293731049433,5.59769759979099,45,"{'C': 1.2140015006602403, 'degree': 1, 'a': -1, 'q': 0.12}",8,10,bayesian
statlog,custom_alsalam,4,0.8485434173669468,0.015424130087838555,0.8475258082458685,0.014349656575588007,0.48270627290960644,0.0054936345988541675,0.06511607002466917,0.002794688231013863,5.477195600047708,46,"{'C': 7.4983963426883635, 'degree': 1, 'a': -1, 'q': 0.37}",8,10,bayesian
statlog,custom_alsalam,5,0.8449159663865548,0.03309681465108351,0.8434568786015744,0.03387302039024077,0.505327996403624,0.005677772019862038,0.06217169002629817,0.0019945813127720496,5.360022000037134,47,"{'C': 6.166987894984273, 'degree': 2, 'a': -1, 'q': 0.03}",8,10,bayesian
hepatitis,linear,0,0.8,0.11456439237389601,0.7951864801864803,0.1125617957942685,0.2541666666666667,0.013958160584890132,0.0007693898864090442,5.768100338716175e-05,0.2263086000457406,42,{'C': 3.90130999242047},8,10,bayesian
hepatitis,linear,1,0.85,0.09354143466934853,0.847027972027972,0.08489871220778078,0.2694444444444445,0.021695137988629605,0.000738269928842783,3.485783900550501e-05,0.21859800023958087,43,{'C': 2.877249105178084},8,10,bayesian
hepatitis,linear,2,0.8125,0.1505199322349037,0.7951098901098901,0.15452362717671386,0.2375,0.019094065395649337,0.0008545799646526575,0.00015676147032497764,0.21885670023038983,44,{'C': 20.87121887449257},8,10,bayesian
hepatitis,linear,3,0.8125,0.10077822185373188,0.8163228438228437,0.08930296444675981,0.2375,0.015774745405000762,0.0007543099112808704,8.796208856315191e-05,0.21474169986322522,45,{'C': 7.036901101574616},8,10,bayesian
hepatitis,linear,4,0.8375,0.1125,0.8422435897435898,0.10181394334681797,0.28888888888888886,0.012108052620946321,0.000681930035352707,4.507061546791914e-05,0.21321639977395535,46,{'C': 1.0725933433582453},8,10,bayesian
hepatitis,linear,5,0.825,0.1274754878398196,0.8209523809523809,0.12372616241242644,0.27083333333333337,0.023447143077964083,0.000747040007263422,8.449139189840486e-05,0.25133869983255863,47,{'C': 2.8380983088693443},8,10,bayesian
hepatitis,poly,0,0.825,0.1,0.8239102564102565,0.08721626769374709,0.3222222222222222,0.017347216662217765,0.0006722000427544117,2.599900124539734e-05,0.2146127000451088,42,"{'C': 20.811233577369745, 'degree': 2, 'gamma': 0.7400838537157916}",8,10,bayesian
hepatitis,poly,1,0.875,0.09682458365518543,0.8665792540792541,0.09563954158974775,0.3319444444444445,0.026679684322636867,0.0006389399990439415,2.2608062124660086e-05,0.23003209987655282,43,"{'C': 6.361273725371123, 'degree': 1, 'gamma': 3.468678178582751}",8,10,bayesian
hepatitis,poly,2,0.85,0.10897247358851683,0.8383882783882785,0.12072404304818062,0.28750000000000003,0.017623024361735455,0.0006849000230431557,3.754346746981564e-05,0.21570749999955297,44,"{'C': 20.87121887449257, 'degree': 1, 'gamma': 2.982551919191829}",8,10,bayesian
hepatitis,poly,3,0.85,0.1457737973711325,0.8521794871794872,0.13181339039806017,0.3625,0.02361111111111112,0.0006425099447369576,1.4667121383770489e-05,0.21236030012369156,45,"{'C': 2.812409934004069, 'degree': 2, 'gamma': 1.9223568388864396}",8,10,bayesian
hepatitis,poly,4,0.85,0.10897247358851683,0.8447435897435899,0.10084366338270563,0.3208333333333333,0.0385150683996168,0.0007646600715816021,0.00011896203122799852,0.2173453001305461,46,"{'C': 18.952138540380794, 'degree': 2, 'gamma': 3.749930096242834}",8,10,bayesian
hepatitis,poly,5,0.8375,0.14842927608797396,0.8216666666666667,0.14568802284333465,0.44444444444444436,0.025609845714702456,0.0008731900248676539,0.00012088538868283581,0.2220071000047028,47,"{'C': 8.787343679511642, 'degree': 5, 'gamma': 3.201549584739277}",8,10,bayesian
hepatitis,rbf,0,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,1.0,0.0,0.0007883400190621615,3.610438225439568e-05,0.22599299997091293,42,"{'C': 9.364128431065215, 'gamma': 3.80362731460201}",8,10,bayesian
hepatitis,rbf,1,0.8625,0.10383279828647594,0.8162087912087911,0.12517859479212548,0.861111111111111,0.010758287072798385,0.000763830030336976,1.9309872129267995e-05,0.22524600010365248,43,"{'C': 6.361273725371123, 'gamma': 0.24227591946943294}",8,10,bayesian
hepatitis,rbf,2,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9777777777777776,0.009212846639876126,0.0007924899458885193,5.143082358676275e-05,0.2238739999011159,44,"{'C': 18.616267401506267, 'gamma': 1.4519955194586383}",8,10,bayesian
hepatitis,rbf,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9888888888888889,0.005555555555555537,0.0007728600408881903,2.0553395643323755e-05,0.2236851998604834,45,"{'C': 24.725298825376527, 'gamma': 2.205217271021953}",8,10,bayesian
hepatitis,rbf,4,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9916666666666668,0.006804138174397692,0.0007843100000172853,2.6202203894176327e-05,0.2267944999039173,46,"{'C': 19.59602493779296, 'gamma': 2.545040547553847}",8,10,bayesian
hepatitis,rbf,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,1.0,0.0,0.0008246900513768196,4.7788509843224656e-05,0.22605259995907545,47,"{'C': 2.8380983088693443, 'gamma': 3.898331079395257}",8,10,bayesian
hepatitis,custom_hermite,0,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.35,0.014958791130929185,0.0020188699942082166,2.898135555031184e-05,0.3799871997907758,42,"{'C': 9.364128431065215, 'degree': 6}",8,10,bayesian
hepatitis,custom_hermite,1,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.001751859998330474,9.827785099133508e-05,0.3655588999390602,43,"{'C': 2.877249105178084, 'degree': 4}",8,10,bayesian
hepatitis,custom_hermite,2,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0012520499527454375,0.00013494385486404796,0.34770349971950054,44,"{'C': 20.87121887449257, 'degree': 1}",8,10,bayesian
hepatitis,custom_hermite,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.34444444444444444,0.01734721666221778,0.001683219987899065,2.5809183218554514e-05,0.33926700009033084,45,"{'C': 24.725298825376527, 'degree': 4}",8,10,bayesian
hepatitis,custom_hermite,4,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.33611111111111114,0.012108052620946321,0.0017181599978357553,9.161835027726064e-05,0.3805268998257816,46,"{'C': 19.59602493779296, 'degree': 4}",8,10,bayesian
hepatitis,custom_hermite,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0020248000510036945,3.64639636414519e-05,0.35475239995867014,47,"{'C': 2.8380983088693443, 'degree': 6}",8,10,bayesian
hepatitis,custom_gegen,0,0.85,0.049999999999999996,0.834102564102564,0.051006309957590645,0.6499999999999999,0.030932024237944562,0.001148389931768179,5.08804654498213e-05,0.3700451999902725,42,"{'C': 3.4882070224403936, 'degree': 2, 'alpha': 0.23906006815444647}",8,10,bayesian
hepatitis,custom_gegen,1,0.85,0.1457737973711325,0.8400000000000001,0.14630087071912984,0.47638888888888886,0.02849761740094887,0.0012488800566643476,0.00010199708346225191,0.3732497999444604,43,"{'C': 5.526503868113398, 'degree': 3, 'alpha': 0.1390319773262353}",8,10,bayesian
hepatitis,custom_gegen,2,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.002748079923912883,0.00014278183900376016,0.4102086997590959,44,"{'C': 20.87121887449257, 'degree': 1, 'alpha': 0.9918345585422403}",8,10,bayesian
hepatitis,custom_gegen,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9680555555555556,0.008893228107545614,0.001223049918189645,2.2607850911283263e-05,0.35423919977620244,45,"{'C': 1.933161862413238, 'degree': 3, 'alpha': 0.45088785981341584}",8,10,bayesian
hepatitis,custom_gegen,4,0.8625,0.10383279828647594,0.8128571428571428,0.1399149401464707,0.8555555555555555,0.0188398055086813,0.00132102994248271,3.349940766430523e-05,0.3555266000330448,46,"{'C': 11.375642969250542, 'degree': 4, 'alpha': -0.3210331699585467}",8,10,bayesian
hepatitis,custom_gegen,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0030989300459623335,0.0001232687098287217,0.4227915001101792,47,"{'C': 2.8380983088693443, 'degree': 6, 'alpha': 0.9601819206672013}",8,10,bayesian
hepatitis,custom_alsalam,0,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0023675499949604275,3.313301069260422e-05,0.3929649000056088,42,"{'C': 9.364128431065215, 'degree': 6, 'a': -1, 'q': 0.73}",8,10,bayesian
hepatitis,custom_alsalam,1,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.001712450012564659,0.00022451546372543116,0.40699509996920824,43,"{'C': 6.015499909513754, 'degree': 2, 'a': -1, 'q': 0.86}",8,10,bayesian
hepatitis,custom_alsalam,2,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0012515000533312559,4.67322724534291e-05,0.3767323000356555,44,"{'C': 20.87121887449257, 'degree': 1, 'a': -1, 'q': 0.74}",8,10,bayesian
hepatitis,custom_alsalam,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0023623800836503504,3.426566803110434e-05,0.4076578998938203,45,"{'C': 15.685164675927945, 'degree': 6, 'a': -1, 'q': 0.65}",8,10,bayesian
hepatitis,custom_alsalam,4,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0014714900404214858,1.8536643579049055e-05,0.3806290999054909,46,"{'C': 18.952138540380794, 'degree': 2, 'a': -1, 'q': 0.93}",8,10,bayesian
hepatitis,custom_alsalam,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0023639199789613485,2.7470154003746766e-05,0.40555870020762086,47,"{'C': 2.8380983088693443, 'degree': 6, 'a': -1, 'q': 0.73}",8,10,bayesian
wine,linear,0,0.9718954248366012,0.028119770933724135,0.9719502211659075,0.028059518720468326,0.14795419254658385,0.013839806206619122,0.0008243900258094073,7.779678150897831e-05,0.20993239991366863,42,{'C': 9.364128431065215},8,10,bayesian
wine,linear,1,0.9666666666666668,0.036851386559504457,0.9665259431926099,0.037082123947383805,0.1641770186335404,0.01128315299424123,0.0007629100698977708,3.4273426040419817e-05,0.20936420001089573,43,{'C': 2.877249105178084},8,10,bayesian
wine,linear,2,0.961111111111111,0.04339027597725921,0.961017686017686,0.04359711903550855,0.14669642857142856,0.010605423101229373,0.0007998701184988022,7.13448472893055e-05,0.22883159993216395,44,{'C': 20.87121887449257},8,10,bayesian
wine,linear,3,0.9722222222222221,0.044790320823880854,0.9720987654320987,0.04486834880268982,0.2097437888198758,0.009854423745438112,0.0007336899638175964,2.762974323712563e-05,0.2073153997771442,45,{'C': 1.2140015006602403},8,10,bayesian
wine,linear,4,0.9888888888888889,0.022222222222222233,0.9889665889665888,0.02206682206682209,0.21972826086956526,0.010430111046682332,0.0007495500147342681,4.0412868709819546e-05,0.2080107000656426,46,{'C': 1.0725933433582453},8,10,bayesian
wine,linear,5,0.9607843137254901,0.05593870185824735,0.9597666302683603,0.05740834782909634,0.16666925465838509,0.00633345291789555,0.0007873999420553446,3.9706666684061597e-05,0.21080320002511144,47,{'C': 2.8380983088693443},8,10,bayesian
wine,poly,0,0.9888888888888889,0.022222222222222233,0.9888042821376155,0.02239437677967667,0.26964285714285713,0.012578789917505677,0.000753059983253479,2.8296782890076547e-05,0.22492880001664162,42,"{'C': 3.4882070224403936, 'degree': 2, 'gamma': 1.475347969373303}",8,10,bayesian
wine,poly,1,0.9944444444444445,0.016666666666666673,0.9944832944832944,0.016550116550116567,0.28338121118012427,0.013983083607691835,0.0007612200919538736,4.3762681381550756e-05,0.2509437999688089,43,"{'C': 6.361273725371123, 'degree': 1, 'gamma': 3.468678178582751}",8,10,bayesian
wine,poly,2,0.9718954248366012,0.03752339893962701,0.9717790959947823,0.03780029404494947,0.22846661490683232,0.010563558715572881,0.0007588498760014772,3.298144234925504e-05,0.24397760024294257,44,"{'C': 10.691860375019163, 'degree': 1, 'gamma': 0.8838158075525571}",8,10,bayesian
wine,poly,3,0.9777777777777779,0.036851386559504457,0.9778554778554778,0.03678136532792549,0.2865100931677018,0.010029620333837775,0.0010356000158935786,0.00020727692168565317,0.2660468998365104,45,"{'C': 2.812409934004069, 'degree': 2, 'gamma': 1.9223568388864396}",8,10,bayesian
wine,poly,4,0.9888888888888889,0.022222222222222233,0.9889665889665888,0.02206682206682209,0.26216614906832303,0.006568690062132924,0.0008287000004202127,0.00013163626876369505,0.2528495001606643,46,"{'C': 7.4983963426883635, 'degree': 1, 'gamma': 1.49865351313378}",8,10,bayesian
wine,poly,5,0.9777777777777779,0.04444444444444447,0.9773180523180522,0.0453755412097536,0.303361801242236,0.01461967242005403,0.0007566000334918499,1.7930161165623083e-05,0.23663239972665906,47,"{'C': 2.469050145265414, 'degree': 2, 'gamma': 2.569034341275915}",8,10,bayesian
wine,rbf,0,0.9888888888888889,0.022222222222222233,0.9888042821376155,0.02239437677967667,0.4045069875776398,0.013382022014582023,0.0010720099788159132,7.327307239752725e-05,0.25923690013587475,42,"{'C': 3.90130999242047, 'gamma': 0.6371656669645575}",8,10,bayesian
wine,rbf,1,0.9833333333333334,0.02545875386086579,0.9831252697919364,0.025779982591791095,0.561789596273292,0.016840857193530425,0.0013573299627751112,0.0001898328610173303,0.27932910015806556,43,"{'C': 3.3356407136855206, 'gamma': 0.9742242670494365}",8,10,bayesian
wine,rbf,2,0.9774509803921569,0.02763129388748755,0.9773736358050084,0.027716864911808643,0.34019021739130434,0.01318550725541848,0.0010621800553053617,5.784080079915287e-05,0.27161569986492395,44,"{'C': 20.87121887449257, 'gamma': 0.43317197834869975}",8,10,bayesian
wine,rbf,3,0.9888888888888889,0.03333333333333335,0.9888888888888889,0.03333333333333335,0.4425737577639752,0.013540404389992195,0.0011102999560534954,4.9700604292534206e-05,0.2930181003175676,45,"{'C': 1.2140015006602403, 'gamma': 0.6663708483298129}",8,10,bayesian
wine,rbf,4,0.988562091503268,0.02288748535280148,0.9883768519062637,0.02328366885689006,0.3027329192546584,0.01855022457952808,0.0010218300390988587,4.3664438370213434e-05,0.2675140998326242,46,"{'C': 12.698850583254085, 'gamma': 0.3539301323851334}",8,10,bayesian
wine,rbf,5,0.9888888888888889,0.022222222222222233,0.9888042821376155,0.02239437677967667,0.6972360248447206,0.01905356698360734,0.0012935000006109477,7.262152343398446e-05,0.2700310000218451,47,"{'C': 18.218637102894156, 'gamma': 1.4160045391037324}",8,10,bayesian
wine,custom_hermite,0,0.9888888888888889,0.022222222222222233,0.9889665889665888,0.02206682206682209,0.25218555900621115,0.010887366883368128,0.0017949999775737524,6.545016305574881e-05,0.39468759996816516,42,"{'C': 20.811233577369745, 'degree': 2}",8,10,bayesian
wine,custom_hermite,1,0.9830065359477125,0.025971655537654292,0.9830785989609518,0.025854752698264764,0.5530667701863354,0.011213448868015832,0.0024020500015467404,0.00012033644696164609,0.40428460016846657,43,"{'C': 0.7263165967845856, 'degree': 5}",8,10,bayesian
wine,custom_hermite,2,0.9830065359477125,0.025971655537654292,0.9828506279486671,0.02621471399929855,0.2915178571428571,0.010644438960731695,0.002200720086693764,0.00011292401678235343,0.38967749988660216,44,"{'C': 8.98341163436399, 'degree': 4}",8,10,bayesian
wine,custom_hermite,3,0.9830065359477125,0.0359417701565164,0.9828527489427143,0.03612325479398313,0.23283385093167702,0.006248210653932161,0.002147029899060726,5.966288848881679e-05,0.38127929996699095,45,"{'C': 24.725298825376527, 'degree': 4}",8,10,bayesian
wine,custom_hermite,4,0.9944444444444445,0.016666666666666673,0.9944832944832944,0.016550116550116567,0.2509355590062112,0.010334948242182403,0.0018238400109112263,6.0834912016704244e-05,0.39496449986472726,46,"{'C': 21.677167808874145, 'degree': 2}",8,10,bayesian
wine,custom_hermite,5,0.9722222222222221,0.05121969142940492,0.9718440818440819,0.05218529170403781,0.24657608695652175,0.009589590554372045,0.002068899990990758,0.0001305523421694503,0.3794337003491819,47,"{'C': 18.218637102894156, 'degree': 3}",8,10,bayesian
wine,custom_gegen,0,0.9774509803921569,0.02763129388748755,0.9776292335115864,0.027407365396238774,0.25402950310559,0.01723173838759436,0.00242166998796165,6.99848820452188e-05,0.9409906002692878,42,"{'C': 3.4882070224403936, 'degree': 2, 'alpha': 0.23906006815444647}",8,10,bayesian
wine,custom_gegen,1,0.9833333333333334,0.02545875386086579,0.9834110334110333,0.025340263573605047,0.25531055900621114,0.01496715199576197,0.0026188100688159465,0.00022142106259689863,0.9166759001091123,43,"{'C': 2.877249105178084, 'degree': 4, 'alpha': -0.2245519812698833}",8,10,bayesian
wine,custom_gegen,2,0.9944444444444445,0.016666666666666673,0.9944444444444445,0.016666666666666673,0.8308307453416148,0.010323413000819775,0.003201160067692399,0.0001296179009886996,1.0276560997590423,44,"{'C': 17.75398968518351, 'degree': 6, 'alpha': 0.41867600678848516}",8,10,bayesian
