dataset,kernel,trial,accuracy,accuracy_std,f1_score,f1_std,support_vector_prop,support_vector_std,training_time,training_time_std,optimization_time,random_seed,best_params,n_optimization_trials,cv_folds,optimization_method
statlog,custom_hermite,0,0.795252100840336,0.0447866421795522,0.7882666699233607,0.04644496810216246,0.5802766443045855,0.005431093677000034,0.10292514995671809,0.006630610836050557,12.110766499768943,42,"{'C': 60.11190005930913, 'degree': 5}",10,10,bayesian
statlog,custom_hermite,1,0.7821988795518208,0.024846542330000332,0.7741693567801515,0.027397523785180983,0.5975025935403555,0.007953750677097398,0.10616705999709666,0.009399174559460044,12.180325500201434,43,"{'C': 32.71457844205816, 'degree': 6}",10,10,bayesian
statlog,custom_hermite,2,0.8189775910364145,0.03992089261458578,0.8136047525387337,0.042217184065847776,0.5307037139497891,0.00815701792188067,0.10700351996347308,0.005754098586716197,12.114556000102311,44,"{'C': 94.3351286897191, 'degree': 6}",10,10,bayesian
statlog,custom_hermite,3,0.8082212885154062,0.0346335662502657,0.8012187407901411,0.038694589320509364,0.5489805657376029,0.007450842542788673,0.10611468991264701,0.008581872104080755,12.062708400189877,45,"{'C': 97.60035557843834, 'degree': 5}",10,10,bayesian
statlog,custom_hermite,4,0.7846498599439775,0.02319305741516078,0.7761946511218972,0.023368659783559828,0.5986831731101735,0.007271524766418452,0.1054182100109756,0.008017281332321243,12.340916999615729,46,"{'C': 31.308380486232352, 'degree': 6}",10,10,bayesian
statlog,custom_hermite,5,0.8011204481792717,0.030309301146747094,0.7935424489726925,0.032244992091013704,0.5676559582267101,0.007027872875136518,0.1041711200028658,0.006481231102284588,12.064488800242543,47,"{'C': 70.76080622076984, 'degree': 5}",10,10,bayesian
statlog,custom_hermite,6,0.7704481792717087,0.035594184835221455,0.7585188172644439,0.03912182706824061,0.616700843765129,0.005065514243997026,0.10180089995265007,0.006286750587375972,12.057999100070447,48,"{'C': 86.47117395863914, 'degree': 3}",10,10,bayesian
statlog,custom_hermite,7,0.8105882352941176,0.030324130971998146,0.8055687635599945,0.0314944367047801,0.5342528874749292,0.009087325843529843,0.10559699009172618,0.008294064188707102,12.179029200226068,49,"{'C': 92.6335871707825, 'degree': 6}",10,10,bayesian
statlog,custom_hermite,8,0.7904481792717086,0.034366037983588095,0.7811890352232914,0.03699032534376474,0.5868547271595547,0.008213364600945901,0.11569788004271686,0.006764503007203518,12.358017500024289,50,"{'C': 37.73213245401471, 'degree': 6}",10,10,bayesian
statlog,custom_hermite,9,0.776498599439776,0.03336502506820967,0.7657848461805499,0.0352681618689363,0.6046004218825645,0.003944861486450162,0.11339205992408097,0.006299853213474855,12.180496599990875,51,"{'C': 28.42201566103021, 'degree': 6}",10,10,bayesian
statlog,custom_gegen,0,0.8473109243697479,0.039419080386287254,0.8467658887208446,0.038053877286549076,0.4637729096064735,0.009192007892221176,0.17128731007687747,0.00933257196483034,35.193593099713326,42,"{'C': 13.95024657134353, 'degree': 2, 'alpha': 0.23906006815444647}",10,10,bayesian
statlog,custom_gegen,1,0.8437114845938375,0.03625397956819994,0.842555505739053,0.03577399255294478,0.5095354104709869,0.006638195030980566,0.1707521699834615,0.008728812494970735,34.96312530012801,43,"{'C': 22.103678559441246, 'degree': 3, 'alpha': 0.1390319773262353}",10,10,bayesian
statlog,custom_gegen,2,0.8437675070028012,0.033516213830589156,0.8415053159931027,0.03435379642659791,0.5096637042672384,0.00593546703059895,0.16919671995565294,0.009914900309194428,41.03270360035822,44,"{'C': 14.885657456358848, 'degree': 4, 'alpha': -0.17328102501183607}",10,10,bayesian
statlog,custom_gegen,3,0.8284453781512605,0.04058694248588205,0.8251454418135117,0.04225064745851742,0.5409606473476727,0.004446253045323435,0.1677308099810034,0.009448731501310606,35.22147989971563,45,"{'C': 4.853151568643681, 'degree': 1, 'alpha': -0.25925808411909057}",10,10,bayesian
statlog,custom_gegen,4,0.8438515406162465,0.023100452448853215,0.8420990253058944,0.023424311326165237,0.45285946469327065,0.0030932988901503783,0.17275926996953786,0.008874196896543403,32.0534900999628,46,"{'C': 29.99148509430352, 'degree': 1, 'alpha': 0.25070004483418906}",10,10,bayesian
statlog,custom_gegen,5,0.8472549019607843,0.02951663310587549,0.8456103726808151,0.03020479908163317,0.4560161491112801,0.0058348720730353205,0.17214063997380435,0.00972363973568339,41.5826202002354,47,"{'C': 93.52364450917413, 'degree': 4, 'alpha': -0.1365519894643772}",10,10,bayesian
statlog,custom_gegen,6,0.8390336134453781,0.02270506836854881,0.8371503346913356,0.02378103715581363,0.4520699910090601,0.007753463944589708,0.17688364000059664,0.009473346425430147,26.091389100067317,48,"{'C': 18.713590155279643, 'degree': 3, 'alpha': -0.22711694050762699}",10,10,bayesian
statlog,custom_gegen,7,0.8532633053221289,0.01990028516670947,0.8528119234257524,0.020244895592964038,0.42932101113493326,0.007261061500555095,0.17743580010719598,0.007729552989978883,44.34994720015675,49,"{'C': 25.193648320991734, 'degree': 2, 'alpha': -0.3386652195968104}",10,10,bayesian
statlog,custom_gegen,8,0.843767507002801,0.025301208637189973,0.8428244932408144,0.025099690225246846,0.4678487447264679,0.011486100964859917,0.17177162007428706,0.009888425491428661,41.049237200059,50,"{'C': 31.001624859184517, 'degree': 3, 'alpha': 0.21001198681815925}",10,10,bayesian
statlog,custom_gegen,9,0.8509383753501402,0.03073603044801965,0.849896216042952,0.030504470698616684,0.4549628259215714,0.003992597183246516,0.1717621201183647,0.010271136314546216,34.87378959963098,51,"{'C': 86.94918649987437, 'degree': 3, 'alpha': 0.12272045734288906}",10,10,bayesian
statlog,custom_alsalam,0,0.8378151260504202,0.03468794964479497,0.8373800823447606,0.0335363294364205,0.5200553288609171,0.010507150272093702,0.06384756988845766,0.003923018108039666,6.792453600093722,42,"{'C': 83.24443163740138, 'degree': 2, 'a': -1, 'q': 0.19}",10,10,bayesian
statlog,custom_alsalam,1,0.8270728291316527,0.044394403375907575,0.826029435106818,0.044886460010434344,0.5287327961823086,0.009130526100238914,0.059284179983660576,0.0013649192397081822,6.50645379954949,43,"{'C': 89.70996089957345, 'degree': 2, 'a': -1, 'q': 0.26}",10,10,bayesian
statlog,custom_alsalam,2,0.8117086834733893,0.03431573766466341,0.8103493282426191,0.03393957280445398,0.5902693823915899,0.006666459807632468,0.05895516993477941,0.0028717256421075467,6.523359899874777,44,"{'C': 39.37856132927404, 'degree': 3, 'a': -1, 'q': 0.51}",10,10,bayesian
statlog,custom_alsalam,3,0.8367226890756303,0.03710204313827164,0.832980227862706,0.03874782037606809,0.4472095234801854,0.00885756190477594,0.06443830011412502,0.0020327479121399145,6.769619900267571,45,"{'C': 4.853151568643681, 'degree': 1, 'a': -1, 'q': 0.12}",10,10,bayesian
statlog,custom_alsalam,4,0.8379411764705882,0.025404900076419944,0.8364547318350576,0.025600864856722763,0.543721211702054,0.00803971236743376,0.057201349968090655,0.0017494095561751727,6.618192199617624,46,"{'C': 30.75461872064403, 'degree': 2, 'a': -1, 'q': 0.49}",10,10,bayesian
statlog,custom_alsalam,5,0.8449159663865548,0.03309681465108351,0.8434568786015744,0.03387302039024077,0.505327996403624,0.005677772019862038,0.061896510003134605,0.002363178014001324,6.498300699982792,47,"{'C': 24.665691528082416, 'degree': 2, 'a': -1, 'q': 0.03}",10,10,bayesian
statlog,custom_alsalam,6,0.8284453781512605,0.021681418678659116,0.8266120944642761,0.021586776505949087,0.46193529981326514,0.006884764480507931,0.06415642006322742,0.0017576060632591402,7.016484499908984,48,"{'C': 3.711994388168878, 'degree': 1, 'a': -1, 'q': 0.22}",10,10,bayesian
statlog,custom_alsalam,7,0.835518207282913,0.015137872753077278,0.8350523098432376,0.015944457579962584,0.5087435161491113,0.00883711835997346,0.06020916998386383,0.0023401327554589263,6.523326099850237,49,"{'C': 25.193648320991734, 'degree': 2, 'a': -1, 'q': 0.08}",10,10,bayesian
statlog,custom_alsalam,8,0.8212044817927172,0.03579412178456677,0.8192405455969028,0.037202551688914315,0.5314905940936441,0.005875450914283953,0.06197826000861824,0.002631805555912471,6.5453572999686,50,"{'C': 49.4606699521566, 'degree': 2, 'a': -1, 'q': 0.26}",10,10,bayesian
statlog,custom_alsalam,9,0.8320588235294117,0.03948216036864425,0.8307606368461693,0.03980745202232855,0.5283373677294418,0.007886405617716925,0.06124278004281223,0.0034924648184164195,6.633000900037587,51,"{'C': 48.78009133549274, 'degree': 2, 'a': -1, 'q': 0.22}",10,10,bayesian
hepatitis,linear,0,0.8,0.11456439237389601,0.7951864801864803,0.1125617957942685,0.24027777777777776,0.017623024361735455,0.0008290500380098819,9.721335522796093e-05,0.28253239998593926,42,{'C': 5.809303133207778},10,10,bayesian
hepatitis,linear,1,0.85,0.09354143466934853,0.8331818181818182,0.1066009067563255,0.24166666666666664,0.014163943093313298,0.0008162001613527536,9.723746221746692e-05,0.270968500059098,43,{'C': 11.506341584411505},10,10,bayesian
hepatitis,linear,2,0.8125,0.1505199322349037,0.7951098901098901,0.15452362717671386,0.2375,0.019094065395649337,0.0008411700837314129,0.00016238516027428812,0.2682449999265373,44,{'C': 83.48438002441628},10,10,bayesian
hepatitis,linear,3,0.8125,0.10077822185373188,0.8163228438228437,0.08930296444675981,0.23472222222222222,0.015774745405000762,0.00078125,0.00010296160329511491,0.2634958000853658,45,{'C': 7.729879318351191},10,10,bayesian
hepatitis,linear,4,0.8125,0.128086884574495,0.8108333333333334,0.12720457323412757,0.22777777777777777,0.016666666666666666,0.0008246699348092079,0.0001388270599106122,0.2633066000416875,46,{'C': 78.38345124822426},10,10,bayesian
hepatitis,linear,5,0.825,0.15,0.824102564102564,0.14278137842514188,0.2375,0.014500425706820209,0.0008294799830764532,0.00013714886073653757,0.2676348998211324,47,{'C': 11.349733700893058},10,10,bayesian
hepatitis,linear,6,0.8125,0.1789727632909544,0.8074908424908424,0.17332810135961058,0.2763888888888889,0.027393170726827818,0.0007013799622654915,9.04998820614592e-05,0.26125269988551736,48,{'C': 1.7500096028443315},10,10,bayesian
hepatitis,linear,7,0.7875,0.1772180859844728,0.7824575424575425,0.1653364128561806,0.23194444444444445,0.016492141787552664,0.0008053500670939684,0.00010714790503378081,0.2624174002557993,49,{'C': 30.0971446211356},10,10,bayesian
hepatitis,linear,8,0.825,0.1,0.8067857142857143,0.11915482950732673,0.23055555555555557,0.01416394309331329,0.0008142199832946063,0.00010288975930701594,0.26415840024128556,50,{'C': 49.4606699521566},10,10,bayesian
hepatitis,linear,9,0.8,0.1274754878398196,0.7983333333333333,0.12084759828740628,0.23888888888888887,0.017347216662217772,0.0008530200459063054,0.00015666759893118246,0.26727010030299425,51,{'C': 67.57346581893972},10,10,bayesian
hepatitis,poly,0,0.825,0.1,0.8239102564102565,0.08721626769374709,0.3222222222222222,0.017347216662217765,0.0006708999630063772,3.8117068650683047e-05,0.26054879976436496,42,"{'C': 83.24443163740138, 'degree': 2, 'gamma': 0.7400838537157916}",10,10,bayesian
hepatitis,poly,1,0.8375,0.1375,0.8291025641025641,0.1377880701230864,0.3958333333333333,0.027251967875484145,0.0007619699928909541,2.9491939084356236e-05,0.26401179982349277,43,"{'C': 11.506341584411505, 'degree': 4, 'gamma': 0.547104622928547}",10,10,bayesian
hepatitis,poly,2,0.85,0.15612494995995996,0.8341341991341992,0.16583559168631432,0.3666666666666667,0.026498311150470723,0.0007970300503075123,4.343699970176383e-05,0.28365119965747,44,"{'C': 36.05072312479231, 'degree': 3, 'gamma': 2.443059172775448}",10,10,bayesian
hepatitis,poly,3,0.8375,0.1125,0.8156959706959708,0.11509070801034121,0.33611111111111114,0.01944444444444444,0.0006380100268870593,1.470250807794098e-05,0.26235330011695623,45,"{'C': 4.853151568643681, 'degree': 1, 'gamma': 0.4776161161246224}",10,10,bayesian
hepatitis,poly,4,0.85,0.10897247358851683,0.8447435897435899,0.10084366338270563,0.3208333333333333,0.0385150683996168,0.000655980035662651,2.077078800146698e-05,0.2597075002267957,46,"{'C': 75.80782838911712, 'degree': 2, 'gamma': 3.749930096242834}",10,10,bayesian
hepatitis,poly,5,0.8375,0.14842927608797396,0.8216666666666667,0.14568802284333465,0.44444444444444436,0.025609845714702456,0.0007666800171136856,2.5493203875012492e-05,0.2581225000321865,47,"{'C': 35.14742912146425, 'degree': 5, 'gamma': 3.201549584739277}",10,10,bayesian
hepatitis,poly,6,0.8375,0.1681703005884214,0.8348717948717947,0.1620817076273662,0.4027777777777778,0.029133579115837548,0.0007684100419282913,2.5601974136452084e-05,0.260508400388062,48,"{'C': 54.52338114221105, 'degree': 4, 'gamma': 2.3615768520639593}",10,10,bayesian
hepatitis,poly,7,0.8375,0.1375,0.8246736596736597,0.141915798695176,0.4458333333333333,0.021916296997304848,0.0007613800466060638,2.4663120652789142e-05,0.26013810001313686,49,"{'C': 89.16045222433813, 'degree': 5, 'gamma': 2.274306065194007}",10,10,bayesian
hepatitis,poly,8,0.875,0.11180339887498948,0.8675641025641025,0.12459012353438881,0.3736111111111111,0.029430027917245975,0.0007746899966150523,3.1499634228352404e-05,0.259950399864465,50,"{'C': 39.63359464236797, 'degree': 3, 'gamma': 3.986350448272431}",10,10,bayesian
hepatitis,poly,9,0.8375,0.1375,0.8297202797202796,0.137836190753129,0.3597222222222222,0.03998938902468881,0.0007553600240498781,1.3026782475216598e-05,0.2585698999464512,51,"{'C': 15.76785920720762, 'degree': 3, 'gamma': 2.3663810546943775}",10,10,bayesian
hepatitis,rbf,0,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,1.0,0.0,0.0007819599471986294,1.9986513392205797e-05,0.2727791997604072,42,"{'C': 37.454637344617396, 'gamma': 3.80362731460201}",10,10,bayesian
hepatitis,rbf,1,0.8625,0.10383279828647594,0.8162087912087911,0.12517859479212548,0.861111111111111,0.010758287072798385,0.0007530500181019307,2.2861095343329803e-05,0.2742017996497452,43,"{'C': 25.44285816486207, 'gamma': 0.24227591946943294}",10,10,bayesian
hepatitis,rbf,2,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9777777777777776,0.009212846639876126,0.0008438900113105774,0.00010644087443045458,0.2764944997616112,44,"{'C': 74.46430352747011, 'gamma': 1.4519955194586383}",10,10,bayesian
hepatitis,rbf,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9888888888888889,0.005555555555555537,0.0008078600279986858,7.644674554587114e-05,0.2723026997409761,45,"{'C': 98.90116233604654, 'gamma': 2.205217271021953}",10,10,bayesian
hepatitis,rbf,4,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9916666666666668,0.006804138174397692,0.0007869000546634197,1.625157662541896e-05,0.2757809995673597,46,"{'C': 78.38345124822426, 'gamma': 2.545040547553847}",10,10,bayesian
hepatitis,rbf,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,1.0,0.0,0.0007945600431412458,4.2268857762561584e-05,0.2729571000672877,47,"{'C': 11.349733700893058, 'gamma': 3.898331079395257}",10,10,bayesian
hepatitis,rbf,6,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,1.0,0.0,0.000789229990914464,3.479793392691806e-05,0.2742343000136316,48,"{'C': 1.7500096028443315, 'gamma': 3.567987236421342}",10,10,bayesian
hepatitis,rbf,7,0.8625,0.06731456008918131,0.8076739926739925,0.09937363204453759,0.8722222222222221,0.017347216662217762,0.0007648800034075976,3.6888946068051356e-05,0.27225610008463264,49,"{'C': 96.21679197288353, 'gamma': 0.2503777431897933}",10,10,bayesian
hepatitis,rbf,8,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9666666666666668,0.0092128466398761,0.0007804699707776308,2.409964910772637e-05,0.2908568996936083,50,"{'C': 49.4606699521566, 'gamma': 0.9243936192903239}",10,10,bayesian
hepatitis,rbf,9,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9902777777777777,0.006364688465216423,0.0007951800245791674,2.7029535533061058e-05,0.27334610000252724,51,"{'C': 34.33102395058668, 'gamma': 2.5816410998446386}",10,10,bayesian
hepatitis,custom_hermite,0,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.5958333333333334,0.03483315612217905,0.0020967000164091587,5.434930655987896e-05,0.4566671000793576,42,"{'C': 37.454637344617396, 'degree': 6}",10,10,bayesian
hepatitis,custom_hermite,1,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.001695089926943183,3.634680245978394e-05,0.44184729969128966,43,"{'C': 11.506341584411505, 'degree': 4}",10,10,bayesian
hepatitis,custom_hermite,2,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.35833333333333334,0.01619708859679251,0.0012133199721574782,5.800426741337223e-05,0.43973900005221367,44,"{'C': 83.48438002441628, 'degree': 1}",10,10,bayesian
hepatitis,custom_hermite,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.5111111111111111,0.03611111111111111,0.0017924200277775527,0.00010755940735895588,0.42469519982114434,45,"{'C': 98.90116233604654, 'degree': 4}",10,10,bayesian
hepatitis,custom_hermite,4,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.47638888888888886,0.02156135374480559,0.001731219980865717,8.96026463836392e-05,0.45165379997342825,46,"{'C': 78.38345124822426, 'degree': 4}",10,10,bayesian
hepatitis,custom_hermite,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3763888888888889,0.021916296997304872,0.0020314900670200587,3.2847280951301075e-05,0.43389480002224445,47,"{'C': 11.349733700893058, 'degree': 6}",10,10,bayesian
hepatitis,custom_hermite,6,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.002036079950630665,3.335731788692314e-05,0.4344522999599576,48,"{'C': 1.7500096028443315, 'degree': 6}",10,10,bayesian
hepatitis,custom_hermite,7,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.001352940034121275,2.6222276390515158e-05,0.4250138998031616,49,"{'C': 30.0971446211356, 'degree': 2}",10,10,bayesian
hepatitis,custom_hermite,8,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.33611111111111114,0.012108052620946321,0.0013542299624532462,2.4506825114747566e-05,0.44873989978805184,50,"{'C': 49.4606699521566, 'degree': 2}",10,10,bayesian
hepatitis,custom_hermite,9,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.34444444444444444,0.01944444444444445,0.001225050026550889,5.8255899831146176e-05,0.3998823002912104,51,"{'C': 67.57346581893972, 'degree': 1}",10,10,bayesian
hepatitis,custom_gegen,0,0.8625,0.0673145600891813,0.8524358974358973,0.07062101256831123,0.35694444444444445,0.024883990093290176,0.001362350070849061,2.8814330440944863e-05,0.4170691999606788,42,"{'C': 45.607542351719374, 'degree': 5, 'alpha': -0.09264917350486412}",10,10,bayesian
hepatitis,custom_gegen,1,0.875,0.07905694150420949,0.8335164835164834,0.10041274559698025,0.8625,0.015774745405000744,0.001368510164320469,4.2735792100839126e-05,0.4128157999366522,43,"{'C': 44.576390325611044, 'degree': 5, 'alpha': -0.3258249011026607}",10,10,bayesian
hepatitis,custom_gegen,2,0.85,0.1224744871391589,0.83008658008658,0.13137180158640116,0.3347222222222222,0.01695354946629681,0.0011163899209350348,4.7439447905337126e-05,0.43961849994957447,44,"{'C': 42.76572445463983, 'degree': 1, 'alpha': -0.05638125000041694}",10,10,bayesian
hepatitis,custom_gegen,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9680555555555556,0.008893228107545614,0.0012419699225574732,2.7618488031440203e-05,0.4132841001264751,45,"{'C': 7.729879318351191, 'degree': 3, 'alpha': 0.45088785981341584}",10,10,bayesian
hepatitis,custom_gegen,4,0.8625,0.10383279828647594,0.8128571428571428,0.1399149401464707,0.8555555555555555,0.0188398055086813,0.001306159980595112,4.2613732478457927e-05,0.4176635001786053,46,"{'C': 45.50093688875895, 'degree': 4, 'alpha': -0.3210331699585467}",10,10,bayesian
hepatitis,custom_gegen,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.002670179959386587,7.26550528000227e-05,0.456337200012058,47,"{'C': 11.349733700893058, 'degree': 6, 'alpha': 0.9601819206672013}",10,10,bayesian
hepatitis,custom_gegen,6,0.8625,0.10383279828647594,0.8311538461538461,0.11429118664694864,0.8319444444444445,0.02007893374277912,0.0012287299148738384,4.578355047300157e-05,0.3706759000197053,48,"{'C': 57.49878373151376, 'degree': 3, 'alpha': 0.2673391530069128}",10,10,bayesian
hepatitis,custom_gegen,7,0.8625,0.06731456008918131,0.8076739926739925,0.09937363204453759,0.8708333333333332,0.021561353744805577,0.0011883899569511414,3.0137663862478556e-05,0.4535786001943052,49,"{'C': 25.193648320991734, 'degree': 2, 'alpha': -0.3386652195968104}",10,10,bayesian
hepatitis,custom_gegen,8,0.875,0.11180339887498948,0.8675641025641025,0.12459012353438881,0.41388888888888886,0.01842569327975222,0.001079539954662323,2.479086516845269e-05,0.433808000292629,50,"{'C': 66.83408854009923, 'degree': 1, 'alpha': 0.16084403508539902}",10,10,bayesian
hepatitis,custom_gegen,9,0.85,0.1346291201783626,0.8363869463869463,0.13541003810056293,0.31527777777777777,0.037807382191156105,0.0011788200587034225,3.4924537854716534e-05,0.3988446998409927,51,"{'C': 48.78009133549274, 'degree': 2, 'alpha': -0.05581670324541077}",10,10,bayesian
hepatitis,custom_alsalam,0,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0023280200082808735,2.4883735223178487e-05,0.47681850008666515,42,"{'C': 37.454637344617396, 'degree': 6, 'a': -1, 'q': 0.73}",10,10,bayesian
hepatitis,custom_alsalam,1,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0014345699921250344,4.04282494048677e-05,0.46646149968728423,43,"{'C': 24.059721406914914, 'degree': 2, 'a': -1, 'q': 0.86}",10,10,bayesian
hepatitis,custom_alsalam,2,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0012015999760478734,2.8114274705692684e-05,0.4642060003243387,44,"{'C': 83.48438002441628, 'degree': 1, 'a': -1, 'q': 0.74}",10,10,bayesian
hepatitis,custom_alsalam,3,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.002436570031568408,0.00010726564212522091,0.5041752997785807,45,"{'C': 62.73954087875989, 'degree': 6, 'a': -1, 'q': 0.65}",10,10,bayesian
hepatitis,custom_alsalam,4,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.001491260016337037,6.125756519316935e-05,0.47291359957307577,46,"{'C': 75.80782838911712, 'degree': 2, 'a': -1, 'q': 0.93}",10,10,bayesian
hepatitis,custom_alsalam,5,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0024685000069439413,0.00010229541188551118,0.5102721001021564,47,"{'C': 11.349733700893058, 'degree': 6, 'a': -1, 'q': 0.73}",10,10,bayesian
hepatitis,custom_alsalam,6,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.9305555555555556,0.01242259987499885,0.0020600799936801193,7.605441005229582e-05,0.49735449999570847,48,"{'C': 54.52338114221105, 'degree': 4, 'a': -1, 'q': 0.59}",10,10,bayesian
hepatitis,custom_alsalam,7,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0014345701318234205,2.6176899315699893e-05,0.4950757999904454,49,"{'C': 30.0971446211356, 'degree': 2, 'a': -1, 'q': 0.92}",10,10,bayesian
hepatitis,custom_alsalam,8,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.0017383400816470384,7.75917662810525e-05,0.4800884001888335,50,"{'C': 39.63359464236797, 'degree': 3, 'a': -1, 'q': 0.99}",10,10,bayesian
hepatitis,custom_alsalam,9,0.8375,0.057282196186948006,0.7645238095238094,0.07964952993613723,0.3249999999999999,0.01272937693043287,0.001489529898390174,7.140011072001867e-05,0.44037039997056127,51,"{'C': 64.40232868225607, 'degree': 2, 'a': -1, 'q': 0.9400000000000001}",10,10,bayesian
wine,linear,0,0.9718954248366012,0.028119770933724135,0.9719502211659075,0.028059518720468326,0.14795419254658385,0.013839806206619122,0.0007617900613695383,4.3172779107286064e-05,0.25776050006970763,42,{'C': 37.454637344617396},10,10,bayesian
wine,linear,1,0.9666666666666668,0.036851386559504457,0.9665259431926099,0.037082123947383805,0.16480201863354038,0.011345875603034319,0.0007856700103729963,5.3320748990747005e-05,0.27552219992503524,43,{'C': 2.9023534286116157},10,10,bayesian
wine,linear,2,0.961111111111111,0.04339027597725921,0.961017686017686,0.04359711903550855,0.14669642857142856,0.010605423101229373,0.0007783298846334219,7.62922297790248e-05,0.2570819999091327,44,{'C': 83.48438002441628},10,10,bayesian
wine,linear,3,0.961111111111111,0.04339027597725921,0.961149961149961,0.04337550728253659,0.1485636645962733,0.006699910203019237,0.000859250035136938,0.00015869918054257478,0.26035179989412427,45,{'C': 98.90116233604654},10,10,bayesian
wine,linear,4,0.9722222222222221,0.03726779962499651,0.9722610722610723,0.03723901364599886,0.1460753105590062,0.00710637986186613,0.0007830600254237652,4.0539119987130345e-05,0.2585140001028776,46,{'C': 78.38345124822426},10,10,bayesian
wine,linear,5,0.9549019607843137,0.06059073822131655,0.9539786466257054,0.061976085432411,0.14856754658385093,0.010780754780988876,0.0007996300235390663,5.0866868857817315e-05,0.2562069999985397,47,{'C': 11.349733700893058},10,10,bayesian
wine,linear,6,0.9718954248366012,0.03752339893962701,0.9718108180853278,0.0375873768074603,0.1467003105590062,0.009495900249180105,0.0007713299710303545,3.257085043295599e-05,0.25602350011467934,48,{'C': 89.15743514475867},10,10,bayesian
wine,linear,7,0.9663398692810456,0.027499567956093377,0.9663329626074724,0.02750865926812293,0.14730590062111804,0.011100437417156352,0.0008422599639743567,8.240179835174617e-05,0.2570437998510897,49,{'C': 30.0971446211356},10,10,bayesian
wine,linear,8,0.9607843137254901,0.02569051504187393,0.9608487082996886,0.02564520484640057,0.1485636645962733,0.010733186699602375,0.0007771200500428677,4.112942670008728e-05,0.257693599909544,50,{'C': 49.4606699521566},10,10,bayesian
wine,linear,9,0.9718954248366014,0.03752339893962701,0.9719700270680663,0.037601565637885456,0.14980201863354037,0.01234815582205458,0.0007730199024081231,3.793400663598605e-05,0.25268569961190224,51,{'C': 67.57346581893972},10,10,bayesian
wine,poly,0,0.9663398692810456,0.027499567956093377,0.9663558155715017,0.027479794224917604,0.19975155279503107,0.011864870659292396,0.0013617299497127532,3.0478986737130025e-05,0.2922966997139156,42,"{'C': 37.454637344617396, 'degree': 6, 'gamma': 2.9321633619048173}",10,10,bayesian
wine,poly,1,0.9833333333333334,0.02545875386086579,0.9834110334110333,0.025340263573605047,0.16854037267080746,0.01046202782330881,0.0013622701168060302,2.4040594884507462e-05,0.3098057000897825,43,"{'C': 73.37509587973202, 'degree': 3, 'gamma': 3.211281488286093}",10,10,bayesian
wine,poly,2,0.9666666666666666,0.036851386559504457,0.9667055167055167,0.03682813607684156,0.1710364906832298,0.007997110177695778,0.001353189954534173,2.7937754731644952e-05,0.3118358999490738,44,"{'C': 36.05072312479231, 'degree': 3, 'gamma': 2.443059172775448}",10,10,bayesian
wine,poly,3,0.9888888888888889,0.022222222222222233,0.9889665889665888,0.02206682206682209,0.310236801242236,0.017213829453890064,0.0007667400408536196,3.6815015349405204e-05,0.30426150001585484,45,"{'C': 4.853151568643681, 'degree': 1, 'gamma': 0.4776161161246224}",10,10,bayesian
