dataset,kernel,trial,optimization_time,training_time,best_accuracy,best_f1_score,support_vector_prop,best_params,random_seed,n_optimization_trials,cv_folds
parkinson,rbf,1,0.34786209976300597,0.001221780013293028,0.9539473684210525,0.9525620800485782,0.4769318181818181,"{'C': 13.33996302763464, 'gamma': 0.9742242670494365}",43,10,10
parkinson,rbf,2,0.3322767000645399,0.001268699998036027,0.9544736842105263,0.9533558681660923,0.6159415584415584,"{'C': 74.46430352747011, 'gamma': 1.4519955194586383}",44,10,10
parkinson,rbf,3,0.33585610007867217,0.0012761499732732774,0.9592105263157895,0.9594323650836737,0.525353896103896,"{'C': 61.82983006225224, 'gamma': 1.14187715102262}",45,10,10
parkinson,rbf,4,0.33069630013778806,0.0012238199356943368,0.9389473684210528,0.9393843086835302,0.5652629870129869,"{'C': 86.70827247968342, 'gamma': 1.3052310290573594}",46,10,10
parkinson,rbf,5,0.3334201998077333,0.0012536200229078531,0.9639473684210527,0.963390382057322,0.522512987012987,"{'C': 27.092809416673624, 'gamma': 1.1055423805836644}",47,10,10
parkinson,rbf,6,0.3297418002039194,0.001253889873623848,0.9586842105263159,0.957985455599764,0.5424870129870131,"{'C': 28.48683188622436, 'gamma': 1.2068590039380354}",48,10,10
parkinson,rbf,7,0.33103490015491843,0.0012163999490439892,0.9539473684210525,0.9537502358045652,0.4854610389610389,"{'C': 30.0971446211356, 'gamma': 1.0000119867228543}",49,10,10
parkinson,rbf,8,0.33137999987229705,0.0011890400666743517,0.9592105263157895,0.9584163148570971,0.4660941558441559,"{'C': 49.4606699521566, 'gamma': 0.9243936192903239}",50,10,10
parkinson,rbf,9,0.3335792999714613,0.0012496599927544593,0.9539473684210528,0.9524684484674204,0.7390097402597402,"{'C': 58.99977765355496, 'gamma': 1.9591863560120992}",51,10,10
parkinson,custom_hermite,0,0.6667118999175727,0.0035669900942593815,0.7797368421052632,0.7007387452588689,0.53675,"{'C': 60.11190005930913, 'degree': 5}",42,10,10
parkinson,custom_hermite,1,0.6631265003234148,0.0037779999896883965,0.7639473684210525,0.6687554447616367,0.5538376623376623,"{'C': 32.71457844205816, 'degree': 6}",43,10,10
parkinson,custom_hermite,2,0.650698899757117,0.0038077599834650754,0.8205263157894735,0.7786117700668784,0.5373181818181817,"{'C': 94.3351286897191, 'degree': 6}",44,10,10
parkinson,custom_hermite,3,0.6231856001541018,0.003513880027458072,0.7797368421052632,0.6978699254821545,0.5282045454545454,"{'C': 97.60035557843834, 'degree': 5}",45,10,10
parkinson,custom_hermite,4,0.659464499913156,0.0032921000383794308,0.7589473684210526,0.6585313551257823,0.5310584415584415,"{'C': 78.38345124822426, 'degree': 4}",46,10,10
parkinson,custom_hermite,5,0.6338979997672141,0.0035101501271128654,0.7797368421052632,0.6982786511733879,0.5287694805194805,"{'C': 70.76080622076984, 'degree': 5}",47,10,10
parkinson,custom_hermite,6,0.6495888000354171,0.0035665599629282952,0.7592105263157894,0.6590329433208689,0.5396103896103897,"{'C': 44.49646271214178, 'degree': 5}",48,10,10
parkinson,custom_hermite,7,0.6497629000805318,0.003843279974535108,0.836578947368421,0.7926737815244944,0.5373149350649351,"{'C': 92.6335871707825, 'degree': 6}",49,10,10
parkinson,custom_hermite,8,0.6898145000450313,0.0038418499752879143,0.7692105263157893,0.6794811225925776,0.5492792207792208,"{'C': 37.73213245401471, 'degree': 6}",50,10,10
parkinson,custom_hermite,9,0.6115170000120997,0.003819119930267334,0.7644736842105264,0.6697586211518098,0.5566883116883117,"{'C': 28.42201566103021, 'degree': 6}",51,10,10
parkinson,custom_gegen,0,1.8108704001642764,0.0048150700516998764,0.9326315789473683,0.932104806966349,0.30772077922077923,"{'C': 45.607542351719374, 'degree': 5, 'alpha': -0.09264917350486412}",42,10,10
parkinson,custom_gegen,1,1.7888684002682567,0.004570910008624196,0.9542105263157895,0.9533639517676423,0.28147077922077923,"{'C': 22.103678559441246, 'degree': 3, 'alpha': 0.1390319773262353}",43,10,10
parkinson,custom_gegen,2,2.2720411997288465,0.005029360018670559,0.938421052631579,0.938099670756424,0.2854610389610389,"{'C': 14.885657456358848, 'degree': 4, 'alpha': -0.17328102501183607}",44,10,10
parkinson,custom_gegen,3,1.7851992999203503,0.004314460046589375,0.9434210526315789,0.9432447317391665,0.2752077922077922,"{'C': 4.853151568643681, 'degree': 1, 'alpha': -0.25925808411909057}",45,10,10
parkinson,custom_gegen,4,1.5738486996851861,0.005210600048303604,0.9547368421052631,0.9554315027126924,0.5219090909090909,"{'C': 26.24225722762328, 'degree': 6, 'alpha': 0.29633924272509005}",46,10,10
parkinson,custom_gegen,5,2.1855230000801384,0.005027399957180023,0.9431578947368422,0.9422226174474287,0.34988636363636366,"{'C': 12.712329991335293, 'degree': 5, 'alpha': -0.47957646815918376}",47,10,10
parkinson,custom_gegen,6,1.1746983998455107,0.005060210032388568,0.9536842105263158,0.9531825882162515,0.3236363636363636,"{'C': 29.89833876951833, 'degree': 5, 'alpha': 0.15569648898167532}",48,10,10
parkinson,custom_gegen,7,2.398121299687773,0.005059120012447238,0.943157894736842,0.9427459639086594,0.346435064935065,"{'C': 22.91459130306838, 'degree': 6, 'alpha': -0.37275251226410955}",49,10,10
parkinson,custom_gegen,8,2.1724332999438047,0.004442109912633896,0.9439473684210528,0.9432054472142875,0.2911396103896104,"{'C': 31.001624859184517, 'degree': 3, 'alpha': 0.21001198681815925}",50,10,10
parkinson,custom_gegen,9,1.7489906996488571,0.004362899996340275,0.9489473684210527,0.9492182104681375,0.30825649350649353,"{'C': 64.67490767496166, 'degree': 2, 'alpha': 0.3263934923421967}",51,10,10
parkinson,custom_alsalam,0,0.6415934003889561,0.003282610001042485,0.948421052631579,0.9483447360099782,0.4085616883116884,"{'C': 51.42392960692274, 'degree': 4, 'a': -1, 'q': 0.05}",42,10,10
parkinson,custom_alsalam,1,0.666249199770391,0.002558349957689643,0.948421052631579,0.9472328968755921,0.37436038961038964,"{'C': 89.70996089957345, 'degree': 2, 'a': -1, 'q': 0.26}",43,10,10
parkinson,custom_alsalam,2,0.6551660001277924,0.0038098200224339963,0.9539473684210525,0.9537670523766186,0.46266558441558436,"{'C': 71.01508918471401, 'degree': 6, 'a': -1, 'q': 0.46}",44,10,10
parkinson,custom_alsalam,3,0.6551611004397273,0.00290824007242918,0.9539473684210525,0.9539675536297514,0.42107467532467535,"{'C': 7.729879318351191, 'degree': 3, 'a': -1, 'q': 0.47000000000000003}",45,10,10
parkinson,custom_alsalam,4,0.6530818999744952,0.0037514399737119675,0.9442105263157895,0.9448491201374523,0.44899675324675326,"{'C': 26.24225722762328, 'degree': 6, 'a': -1, 'q': 0.4}",46,10,10
parkinson,custom_alsalam,5,0.6648920001462102,0.003505240101367235,0.9589473684210527,0.958249316226601,0.40627922077922074,"{'C': 12.712329991335293, 'degree': 5, 'a': -1, 'q': 0.01}",47,10,10
parkinson,custom_alsalam,6,0.6654281998053193,0.00344676012173295,0.9586842105263159,0.957985455599764,0.45757792207792203,"{'C': 44.49646271214178, 'degree': 5, 'a': -1, 'q': 0.46}",48,10,10
parkinson,custom_alsalam,7,0.6730944002047181,0.0034677299205213784,0.9436842105263157,0.9443853135721294,0.4546818181818181,"{'C': 89.62311386559638, 'degree': 5, 'a': -1, 'q': 0.5}",49,10,10
parkinson,custom_alsalam,8,0.6337879002094269,0.002824629936367273,0.9492105263157896,0.9486984465185391,0.4159707792207793,"{'C': 67.45763200916058, 'degree': 3, 'a': -1, 'q': 0.51}",50,10,10
parkinson,custom_alsalam,9,0.5784471998922527,0.002644559973850846,0.9434210526315789,0.9442184411091384,0.3874545454545455,"{'C': 64.67490767496166, 'degree': 2, 'a': -1, 'q': 0.41000000000000003}",51,10,10
vertebral,linear,0,0.3995465002954006,0.0017348399851471186,0.867741935483871,0.8682048799347968,0.3888888888888889,{'C': 15.602708025603208},42,10,10
vertebral,linear,1,0.3836322999559343,0.0016852798871695995,0.8709677419354838,0.8707880389647341,0.39641577060931904,{'C': 13.33996302763464},43,10,10
vertebral,linear,2,0.4126968998461962,0.002542549977079034,0.8548387096774193,0.851432425545336,0.33297491039426524,{'C': 83.48438002441628},44,10,10
vertebral,linear,3,0.37948079966008663,0.0015846899710595607,0.864516129032258,0.863272270996492,0.4336917562724015,{'C': 7.729879318351191},45,10,10
vertebral,linear,4,0.3993492000736296,0.0016105299815535544,0.864516129032258,0.8665609341081,0.4838709677419355,{'C': 4.287501969778039},46,10,10
vertebral,linear,5,0.41165030002593994,0.0019883399829268454,0.861290322580645,0.8601456856551485,0.35089605734767026,{'C': 35.14742912146425},47,10,10
vertebral,linear,6,0.39347749995067716,0.0018920898903161288,0.8709677419354838,0.8701142552052664,0.36415770609319,{'C': 28.48683188622436},48,10,10
vertebral,linear,7,0.41887200018391013,0.0029289699159562588,0.8741935483870966,0.8728630606211454,0.3376344086021505,{'C': 68.32799272073872},49,10,10
vertebral,linear,8,0.39611099986359477,0.0017777100205421449,0.8806451612903226,0.878673606142039,0.36738351254480284,{'C': 25.548136901797378},50,10,10
vertebral,linear,9,0.39618440018966794,0.0019151600077748298,0.861290322580645,0.8601423605454034,0.3548387096774194,{'C': 34.33102395058668},51,10,10
vertebral,poly,0,0.4586946996860206,0.0017323399893939494,0.8612903225806452,0.8618070495991137,0.4043010752688172,"{'C': 70.80754970702675, 'degree': 1, 'gamma': 3.880109567207946}",42,10,10
vertebral,poly,1,0.5387082998640835,0.004079720051959157,0.8580645161290322,0.8580454366266059,0.35268817204301073,"{'C': 66.60935521958947, 'degree': 4, 'gamma': 0.13122695669081097}",43,10,10
vertebral,poly,2,0.5707111000083387,0.003576659969985485,0.8548387096774194,0.851780848067316,0.3706093189964158,"{'C': 25.845772136401497, 'degree': 4, 'gamma': 3.45284305764726}",44,10,10
vertebral,poly,3,0.5201715999282897,0.0016540498938411475,0.8580645161290322,0.856552973326947,0.3910394265232975,"{'C': 44.05364834656567, 'degree': 2, 'gamma': 2.0464596786253284}",45,10,10
vertebral,poly,4,0.49635239969938993,0.0016259200405329467,0.864516129032258,0.8665609341081,0.46272401433691757,"{'C': 32.367259024240155, 'degree': 1, 'gamma': 3.211524249181703}",46,10,10
vertebral,poly,5,0.5040865000337362,0.0015984800178557635,0.8548387096774194,0.8558392674463162,0.4150537634408602,"{'C': 24.665691528082416, 'degree': 2, 'gamma': 0.11129523917292246}",47,10,10
vertebral,poly,6,0.531504400074482,0.0016523700673133136,0.867741935483871,0.867683747088783,0.45376344086021503,"{'C': 35.71784231100412, 'degree': 1, 'gamma': 0.5809964763486839}",48,10,10
vertebral,poly,7,0.528460199944675,0.00167196998372674,0.861290322580645,0.8612702321921416,0.38136200716845875,"{'C': 54.697041058422926, 'degree': 2, 'gamma': 3.0826154591763455}",49,10,10
vertebral,poly,8,0.49659639969468117,0.001728480076417327,0.867741935483871,0.8667128909145362,0.40465949820788527,"{'C': 66.83408854009923, 'degree': 1, 'gamma': 1.3187439458760737}",50,10,10
vertebral,poly,9,0.44837290002033114,0.001675090054050088,0.8580645161290322,0.856647306363697,0.4046594982078854,"{'C': 67.57346581893972, 'degree': 1, 'gamma': 1.3834755702868913}",51,10,10
vertebral,rbf,0,0.46255020005628467,0.0020687300711870193,0.8419354838709678,0.8437913213900103,0.4329749103942652,"{'C': 15.602708025603208, 'gamma': 0.6371656669645575}",42,10,10
vertebral,rbf,1,0.45983840012922883,0.002012820076197386,0.8451612903225806,0.8468908220674413,0.42831541218637986,"{'C': 25.44285816486207, 'gamma': 0.24227591946943294}",43,10,10
vertebral,rbf,2,0.4893481000326574,0.0023866000585258005,0.8387096774193548,0.835601643056332,0.3759856630824373,"{'C': 83.48438002441628, 'gamma': 0.43317197834869975}",44,10,10
vertebral,rbf,3,0.48266700003296137,0.0020747499540448187,0.8451612903225806,0.8442262186181232,0.41218637992831536,"{'C': 28.14544874820433, 'gamma': 0.3235756148467037}",45,10,10
vertebral,rbf,4,0.49895189981907606,0.0022102300077676772,0.832258064516129,0.8337262689579861,0.38996415770609316,"{'C': 50.79392613603845, 'gamma': 0.3539301323851334}",46,10,10
vertebral,rbf,5,0.47411479987204075,0.002075139945372939,0.8548387096774193,0.8564942039077043,0.4666666666666666,"{'C': 25.599987137364938, 'gamma': 0.11129523917292246}",47,10,10
vertebral,rbf,6,0.47693599993363023,0.0020790600683540106,0.8387096774193548,0.8395303131307793,0.44802867383512535,"{'C': 11.232090227245585, 'gamma': 0.5809964763486839}",48,10,10
vertebral,rbf,7,0.4957328997552395,0.0022833399940282106,0.8354838709677418,0.8351337436609146,0.37419354838709673,"{'C': 96.21679197288353, 'gamma': 0.2503777431897933}",49,10,10
vertebral,rbf,8,0.49376600002869964,0.0028733400627970695,0.8354838709677418,0.8332280408636329,0.4222222222222222,"{'C': 67.45763200916058, 'gamma': 1.5738640491848939}",50,10,10
vertebral,rbf,9,0.46280420012772083,0.0021787500474601982,0.8516129032258064,0.8491862829582022,0.3896057347670251,"{'C': 67.57346581893972, 'gamma': 0.1937751009648631}",51,10,10
vertebral,custom_hermite,0,0.6211895002052188,0.003940619993954897,0.8483870967741935,0.8505133149396171,0.471326164874552,"{'C': 30.424920053710814, 'degree': 4}",42,10,10
vertebral,custom_hermite,1,0.6009924001991749,0.003017990104854107,0.8483870967741934,0.8494477049996361,0.4369175627240144,"{'C': 86.66499744127913, 'degree': 2}",43,10,10
vertebral,custom_hermite,2,0.6324383998289704,0.0039121899753808975,0.8451612903225806,0.8450553639453586,0.46057347670250887,"{'C': 35.93172446996938, 'degree': 4}",44,10,10
vertebral,custom_hermite,3,0.5933614000678062,0.0029049999080598353,0.8516129032258064,0.8516662790013297,0.4559139784946237,"{'C': 61.82983006225224, 'degree': 2}",45,10,10
vertebral,custom_hermite,4,0.6350805000402033,0.004020580090582371,0.8483870967741935,0.8528510721773696,0.41792114695340493,"{'C': 78.38345124822426, 'degree': 4}",46,10,10
vertebral,custom_hermite,5,0.5940119000151753,0.0028989299666136504,0.8548387096774193,0.856930103698622,0.44695340501792113,"{'C': 70.60339509628965, 'degree': 2}",47,10,10
vertebral,custom_hermite,6,0.6011777999810874,0.002871289988979697,0.8548387096774193,0.8564872003876965,0.4376344086021505,"{'C': 79.20363403128228, 'degree': 2}",48,10,10
vertebral,custom_hermite,7,0.5992850000038743,0.0039160898886621,0.8548387096774193,0.8568600574985086,0.4347670250896057,"{'C': 72.1653240061406, 'degree': 3}",49,10,10
vertebral,custom_hermite,8,0.6276336000300944,0.0028641799464821814,0.8612903225806452,0.8622266480821779,0.443010752688172,"{'C': 76.05390826420042, 'degree': 2}",50,10,10
vertebral,custom_hermite,9,0.5705540999770164,0.0038540099747478964,0.8580645161290322,0.8590061241618919,0.46308243727598575,"{'C': 34.33102395058668, 'degree': 4}",51,10,10
vertebral,custom_gegen,0,1.449095300398767,0.003573910053819418,0.8580645161290322,0.8589205900959872,0.42401433691756274,"{'C': 59.86624976121946, 'degree': 1, 'alpha': -0.1795709045309567}",42,10,10
vertebral,custom_gegen,1,1.49407529970631,0.0049046800471842286,0.861290322580645,0.8580865827307494,0.40716845878136204,"{'C': 22.103678559441246, 'degree': 3, 'alpha': 0.1390319773262353}",43,10,10
vertebral,custom_gegen,2,1.799598400015384,0.005098589928820729,0.8580645161290322,0.8562793132198919,0.42867383512544804,"{'C': 14.885657456358848, 'degree': 4, 'alpha': -0.17328102501183607}",44,10,10
vertebral,custom_gegen,3,1.5007620002143085,0.005272869998589158,0.864516129032258,0.8621118580374111,0.40179211469534054,"{'C': 98.90116233604654, 'degree': 4, 'alpha': 0.07008013089057508}",45,10,10
vertebral,custom_gegen,4,1.3327846000902355,0.0035987700801342727,0.861290322580645,0.8635310268337106,0.42007168458781363,"{'C': 29.99148509430352, 'degree': 1, 'alpha': 0.25070004483418906}",46,10,10
vertebral,custom_gegen,5,1.9123142999596894,0.018218359816819428,0.8354838709677418,0.8374878244814846,0.5028673835125448,"{'C': 11.349733700893058, 'degree': 6, 'alpha': 0.9601819206672013}",47,10,10
vertebral,custom_gegen,6,1.109309300314635,0.0036217499524354934,0.867741935483871,0.8681559856594937,0.4422939068100358,"{'C': 35.71784231100412, 'degree': 1, 'alpha': -0.20762466185188871}",48,10,10
vertebral,custom_gegen,7,1.9281971002928913,0.003764849994331598,0.8451612903225806,0.8435186186585273,0.3684587813620072,"{'C': 25.193648320991734, 'degree': 2, 'alpha': -0.3386652195968104}",49,10,10
vertebral,custom_gegen,8,1.754195200279355,0.003611260047182441,0.864516129032258,0.8633956694805667,0.43476702508960574,"{'C': 66.83408854009923, 'degree': 1, 'alpha': 0.16084403508539902}",50,10,10
vertebral,custom_gegen,9,1.4290884002111852,0.0039793299976736305,0.8483870967741934,0.8474663501304605,0.40788530465949824,"{'C': 67.57346581893972, 'degree': 1, 'alpha': 0.19317430835975868}",51,10,10
vertebral,custom_alsalam,0,0.7560652000829577,0.0038703800644725563,0.8451612903225806,0.847535255459011,0.4612903225806452,"{'C': 5.809303133207778, 'degree': 6, 'a': -1, 'q': 0.6}",42,10,10
vertebral,custom_alsalam,1,0.788249199744314,0.005055860104039312,0.8193548387096774,0.8177880891101674,0.3663082437275985,"{'C': 22.103678559441246, 'degree': 3, 'a': -1, 'q': 0.32}",43,10,10
vertebral,custom_alsalam,2,0.6606608000583947,0.003922260040417314,0.8419354838709676,0.8391823044864631,0.3677419354838709,"{'C': 42.76572445463983, 'degree': 1, 'a': -1, 'q': 0.22}",44,10,10
vertebral,custom_alsalam,3,0.6716283997520804,0.0027471399400383232,0.8419354838709676,0.8410519238140794,0.43906810035842286,"{'C': 4.853151568643681, 'degree': 1, 'a': -1, 'q': 0.12}",45,10,10
vertebral,custom_alsalam,4,0.7345700999721885,0.002994519891217351,0.8548387096774193,0.857015402979264,0.4075268817204301,"{'C': 29.99148509430352, 'degree': 1, 'a': -1, 'q': 0.37}",46,10,10
vertebral,custom_alsalam,5,0.7114015999250114,0.0037160600069910286,0.8354838709677418,0.8392317098623623,0.4408602150537635,"{'C': 64.55653988897474, 'degree': 3, 'a': -1, 'q': 0.7000000000000001}",47,10,10
vertebral,custom_alsalam,6,0.7378654000349343,0.004032679973170162,0.8451612903225806,0.8450658789335963,0.37168458781362,"{'C': 35.71784231100412, 'degree': 1, 'a': -1, 'q': 0.15000000000000002}",48,10,10
vertebral,custom_alsalam,7,0.7038946999236941,0.004568719957023859,0.8354838709677418,0.8345901976501192,0.39605734767025086,"{'C': 70.76117850962414, 'degree': 6, 'a': -1, 'q': 0.61}",49,10,10
vertebral,custom_alsalam,8,0.6448645000346005,0.0036921700928360226,0.8516129032258064,0.8519973021065128,0.37168458781362007,"{'C': 66.83408854009923, 'degree': 1, 'a': -1, 'q': 0.33}",50,10,10
vertebral,custom_alsalam,9,0.6653292998671532,0.0038310800679028033,0.8419354838709676,0.8416993724906687,0.41003584229390677,"{'C': 15.76785920720762, 'degree': 3, 'a': -1, 'q': 0.59}",51,10,10
fertility,linear,0,0.29728149995207787,0.0010784500278532504,0.8800000000000001,0.8243274853801168,0.528888888888889,{'C': 37.454637344617396},42,10,10
fertility,linear,1,0.28615620033815503,0.0007866400294005871,0.8800000000000001,0.8243274853801168,0.4644444444444444,{'C': 11.506341584411505},43,10,10
fertility,linear,2,0.2920201998203993,0.0014158199075609446,0.8800000000000001,0.8243274853801168,0.5255555555555554,{'C': 83.48438002441628},44,10,10
fertility,linear,3,0.2822558996267617,0.0015360799618065358,0.8800000000000001,0.8243274853801168,0.5433333333333334,{'C': 98.90116233604654},45,10,10
fertility,linear,4,0.29751010006293654,0.0013992099557071924,0.8800000000000001,0.8243274853801168,0.531111111111111,{'C': 78.38345124822426},46,10,10
fertility,linear,5,0.31101440032944083,0.0009934999980032444,0.8800000000000001,0.8243274853801168,0.47444444444444445,{'C': 11.349733700893058},47,10,10
fertility,linear,6,0.28061140002682805,0.0006735999137163162,0.8800000000000001,0.8243274853801168,0.41555555555555557,{'C': 1.7500096028443315},48,10,10
fertility,linear,7,0.292803100310266,0.0009424700867384673,0.8800000000000001,0.8243274853801168,0.5066666666666667,{'C': 30.0971446211356},49,10,10
fertility,linear,8,0.2855125996284187,0.0010852599516510963,0.8800000000000001,0.8243274853801168,0.5366666666666667,{'C': 49.4606699521566},50,10,10
fertility,linear,9,0.28626650013029575,0.001315740030258894,0.8800000000000001,0.8243274853801168,0.5311111111111111,{'C': 67.57346581893972},51,10,10
fertility,poly,0,0.2613948998041451,0.0008258400950580836,0.8800000000000001,0.8243274853801168,0.46222222222222226,"{'C': 59.86624976121946, 'degree': 1, 'gamma': 0.6371656669645575}",42,10,10
fertility,poly,1,0.2653294000774622,0.0007163700647652149,0.8800000000000001,0.8243274853801168,0.4111111111111111,"{'C': 25.44285816486207, 'degree': 1, 'gamma': 3.468678178582751}",43,10,10
fertility,poly,2,0.2648180997930467,0.000765780033543706,0.8800000000000001,0.8243274853801168,0.4722222222222222,"{'C': 83.48438002441628, 'degree': 1, 'gamma': 2.982551919191829}",44,10,10
fertility,poly,3,0.26220319978892803,0.0006606999784708023,0.8800000000000001,0.8243274853801168,0.40444444444444444,"{'C': 4.853151568643681, 'degree': 1, 'gamma': 0.4776161161246224}",45,10,10
fertility,poly,4,0.2806436000391841,0.0007028400897979737,0.8800000000000001,0.8243274853801168,0.44333333333333325,"{'C': 32.367259024240155, 'degree': 1, 'gamma': 3.211524249181703}",46,10,10
fertility,poly,5,0.26488739997148514,0.0007306099403649568,0.86,0.8321293429652561,0.37,"{'C': 9.873496758926203, 'degree': 2, 'gamma': 2.569034341275915}",47,10,10
fertility,poly,6,0.2659620000049472,0.0006900600157678128,0.8800000000000001,0.8243274853801168,0.4477777777777778,"{'C': 35.71784231100412, 'degree': 1, 'gamma': 0.5809964763486839}",48,10,10
fertility,poly,7,0.26361009990796447,0.0008315999992191791,0.8400000000000001,0.841390608875129,0.3244444444444444,"{'C': 54.697041058422926, 'degree': 2, 'gamma': 3.0826154591763455}",49,10,10
fertility,poly,8,0.2724434998817742,0.0007414400111883879,0.8800000000000001,0.8243274853801168,0.45888888888888885,"{'C': 66.83408854009923, 'degree': 1, 'gamma': 1.3187439458760737}",50,10,10
fertility,poly,9,0.26118599995970726,0.0007375400513410568,0.8800000000000001,0.8243274853801168,0.45888888888888896,"{'C': 67.57346581893972, 'degree': 1, 'gamma': 1.3834755702868913}",51,10,10
fertility,rbf,0,0.2675494998693466,0.0008133199531584978,0.8900000000000002,0.8485380116959064,0.9555555555555555,"{'C': 73.1996621871987, 'gamma': 2.4009048979725676}",42,10,10
fertility,rbf,1,0.2727308999747038,0.0008290799800306558,0.89,0.8540970072239421,0.9544444444444444,"{'C': 11.506341584411505, 'gamma': 2.442374492441684}",43,10,10
fertility,rbf,2,0.2698376001790166,0.0008573999162763357,0.9000000000000001,0.8538011695906432,0.9566666666666667,"{'C': 35.93172446996938, 'gamma': 2.443059172775448}",44,10,10
fertility,rbf,3,0.268875100184232,0.000837860070168972,0.89,0.8513519091847265,0.9577777777777777,"{'C': 98.90116233604654, 'gamma': 2.205217271021953}",45,10,10
fertility,rbf,4,0.2698316997848451,0.0008314800448715687,0.9000000000000001,0.8565806673546611,0.9644444444444444,"{'C': 78.38345124822426, 'gamma': 2.545040547553847}",46,10,10
fertility,rbf,5,0.27360779978334904,0.0008835998829454184,0.8699999999999999,0.8190643274853799,0.9744444444444446,"{'C': 11.349733700893058, 'gamma': 3.898331079395257}",47,10,10
fertility,rbf,6,0.27157469978556037,0.0008649699855595827,0.89,0.8513175094599242,0.9577777777777777,"{'C': 46.010662718398954, 'gamma': 2.3773410045112495}",48,10,10
fertility,rbf,7,0.2729953001253307,0.0008780899457633496,0.8900000000000002,0.845173718610251,0.9577777777777777,"{'C': 68.32799272073872, 'gamma': 2.274306065194007}",49,10,10
fertility,rbf,8,0.27410770021378994,0.0008572200313210487,0.89,0.8479532163742689,0.9566666666666667,"{'C': 90.91793462081102, 'gamma': 2.246704085142842}",50,10,10
fertility,rbf,9,0.28881500009447336,0.000832970067858696,0.8699999999999999,0.8190643274853799,0.9644444444444445,"{'C': 34.33102395058668, 'gamma': 2.5816410998446386}",51,10,10
fertility,custom_hermite,0,0.3468257999047637,0.001023640064522624,0.8800000000000001,0.8243274853801168,0.3622222222222223,"{'C': 15.602708025603208, 'degree': 1}",42,10,10
fertility,custom_hermite,1,0.34826970007270575,0.0013209399301558733,0.8800000000000001,0.8243274853801168,0.39666666666666667,"{'C': 11.506341584411505, 'degree': 4}",43,10,10
fertility,custom_hermite,2,0.336733799893409,0.001016790047287941,0.8800000000000001,0.8243274853801168,0.35,"{'C': 83.48438002441628, 'degree': 1}",44,10,10
fertility,custom_hermite,3,0.3381162998266518,0.0012694100383669137,0.8900000000000002,0.8485380116959064,0.3944444444444445,"{'C': 98.90116233604654, 'degree': 4}",45,10,10
fertility,custom_hermite,4,0.3502389001660049,0.0013512298930436373,0.8800000000000001,0.8243274853801168,0.39666666666666667,"{'C': 24.905060108483372, 'degree': 5}",46,10,10
fertility,custom_hermite,5,0.345492800232023,0.0014158799778670073,0.8800000000000001,0.8243274853801168,0.4522222222222222,"{'C': 11.349733700893058, 'degree': 6}",47,10,10
fertility,custom_hermite,6,0.3435265999287367,0.0014231800101697444,0.8800000000000001,0.8243274853801168,0.44666666666666666,"{'C': 1.7500096028443315, 'degree': 6}",48,10,10
fertility,custom_hermite,7,0.34000749979168177,0.0011016199365258216,0.8800000000000001,0.8243274853801168,0.36444444444444446,"{'C': 30.0971446211356, 'degree': 2}",49,10,10
fertility,custom_hermite,8,0.3560983003117144,0.001092930044978857,0.8800000000000001,0.8243274853801168,0.3711111111111111,"{'C': 49.4606699521566, 'degree': 2}",50,10,10
fertility,custom_hermite,9,0.32620340026915073,0.001009610015898943,0.8800000000000001,0.8243274853801168,0.35888888888888887,"{'C': 67.57346581893972, 'degree': 1}",51,10,10
fertility,custom_gegen,0,0.3697176002897322,0.0021392399445176124,0.8800000000000001,0.8243274853801168,0.24,"{'C': 37.454637344617396, 'degree': 6, 'alpha': 0.9666679442046962}",42,10,10
fertility,custom_gegen,1,0.36722949985414743,0.001856729993596673,0.8800000000000001,0.8243274853801168,0.24,"{'C': 24.059721406914914, 'degree': 2, 'alpha': 1.2196836069877095}",43,10,10
fertility,custom_gegen,2,0.384024899918586,0.0013103099074214697,0.89,0.8485724114207086,0.8411111111111111,"{'C': 71.01508918471401, 'degree': 6, 'alpha': 0.41867600678848516}",44,10,10
fertility,custom_gegen,3,0.37374800024554133,0.0020783400163054467,0.8800000000000001,0.8243274853801168,0.24,"{'C': 62.73954087875989, 'degree': 6, 'alpha': 0.8037038179642295}",45,10,10
fertility,custom_gegen,4,0.34951959969475865,0.001106089958921075,0.8800000000000001,0.8243274853801168,0.35666666666666663,"{'C': 78.38345124822426, 'degree': 4, 'alpha': 0.00559575211634028}",46,10,10
fertility,custom_gegen,5,0.3996681999415159,0.0020954899955540895,0.8800000000000001,0.8243274853801168,0.24,"{'C': 11.349733700893058, 'degree': 6, 'alpha': 0.9601819206672013}",47,10,10
fertility,custom_gegen,6,0.35293429996818304,0.0012710899580270052,0.8800000000000001,0.8243274853801168,0.3944444444444445,"{'C': 1.7500096028443315, 'degree': 6, 'alpha': 0.0768737232730975}",48,10,10
fertility,custom_gegen,7,0.3994319001212716,0.0018759600818157196,0.8800000000000001,0.8243274853801168,0.24,"{'C': 30.0971446211356, 'degree': 2, 'alpha': 1.3534069187677595}",49,10,10
fertility,custom_gegen,8,0.3761208998039365,0.0010821300093084574,0.8800000000000001,0.8243274853801168,0.3488888888888889,"{'C': 49.4606699521566, 'degree': 2, 'alpha': 0.01839310827685059}",50,10,10
