dataset,kernel,cka_median,cka_iqr,cka_p_median,cka_p_iqr,hsic_median,hsic_iqr,hsic_p_median,hsic_p_iqr,effective_rank_median,effective_rank_iqr,top1_ratio_median,top1_ratio_iqr,cum_top3_median,cum_top3_iqr,cum_top5_median,cum_top5_iqr,kpca_top1_median,kpca_top1_iqr,kpca_cum_top5_median,kpca_cum_top5_iqr,knn_overlap_5_median,knn_overlap_5_iqr,knn_overlap_10_median,knn_overlap_10_iqr,fisher_ratio_rkhs_median,fisher_ratio_rkhs_iqr,svm_mean_margin_median,svm_mean_margin_iqr,svm_std_margin_median,svm_std_margin_iqr,svm_sv_prop_median,svm_sv_prop_iqr,svm_n_sv_median,svm_n_sv_iqr,dof_trace_median,dof_trace_iqr
fertility,rbf,0.13701180585945216,0.021220342225773348,0.18811881188118812,0.3069306930693069,0.004699714574701605,0.000469504056887924,0.13861386138613863,0.22277227722772278,43.10622631423405,16.40475318863118,0.04194283314625012,0.04240211409187062,0.11695084577601225,0.1037695782020241,0.18324144210766546,0.1494742395175818,0.04194283314625012,0.04240211409187062,0.18324144210766546,0.1494742395175818,1.0,0.0,1.0,0.0,1.001003843224566,0.004982077328819612,0.9964083289999974,0.02258086776325252,0.07906846790470251,0.10665356461008403,0.95,0.4049999999999999,47.5,20.25,49.89513776530175,0.46087964385378655
fourclass,custom_alsalam,0.2085284945035935,0.04115127160840998,0.009900990099009901,0.0,0.03213352798753901,0.03207791840834677,0.009900990099009901,0.0,4.070759372479316,0.7555308476038927,0.3378646269441262,0.051918211668174175,0.804528614592106,0.07000147898218079,0.9348627079108958,0.05618134179071499,0.3378646269441262,0.051918211668174175,0.9348627079108958,0.05618134179071499,0.9382830626450116,0.03549883990719249,0.9428074245939676,0.03926914153132233,1.1365310464061351,0.04361782360062327,1.3885605759587452,0.6125059913824766,1.5249271940065023,0.7165613243539126,0.4245939675174014,0.1334106728538283,183.0,57.5,20.5922200377879,13.55646546609995
fourclass,custom_gegen,0.21094941781289006,0.023091437841547574,0.009900990099009901,0.0,0.011791702714556256,0.01082872459500459,0.009900990099009901,0.0,4.285184452067794,2.6018681529939123,0.3235294029481882,0.16369468775551704,0.7982038410672039,0.20341210847614966,0.9144864242745798,0.13141131018802887,0.3235294029481882,0.16369468775551704,0.9144864242745798,0.13141131018802887,0.8879350348027841,0.058120649651971945,0.8960556844547565,0.05261020881670542,1.1201643372903867,0.0377187586888692,1.5498887997758746,0.6200251736115623,1.670087707819398,0.7871082017650708,0.3619489559164733,0.1983758700696056,156.0,85.5,24.93345635385306,20.481281541967867
fourclass,custom_hermite,0.18973165199426528,0.024466840579139615,0.009900990099009901,0.0,0.005557329605264718,0.004174313839769612,0.009900990099009901,0.0,3.1845283701108897,0.20863671534183004,0.3719508000876953,0.009319431923577481,0.95360658622959,0.0390877345704822,0.9964121890882363,0.009549014648421061,0.3719508000876953,0.009319431923577481,0.9964121890882363,0.009549014648421061,0.8807424593967517,0.04245939675174015,0.8940835266821346,0.03578886310904872,1.1371972937336954,0.03431125759447018,0.9882956116580663,0.09048730026746032,0.9545435195749956,0.22364001873162898,0.4965197215777262,0.0841067285382831,214.0,36.25,10.533111155815146,6.391639124804419
fourclass,linear,0.22748350510727292,0.03391637449363391,0.009900990099009901,0.0,0.04497822163232089,0.004349790065951195,0.009900990099009901,0.0,1.9881590457762246,0.0021409117310713377,0.5385863829262887,0.0034617966954751944,0.9999999999999997,2.220446049250313e-16,0.9999999999999998,2.220446049250313e-16,0.5385863829262887,0.0034617966954751944,0.9999999999999998,2.220446049250313e-16,0.9995359628770302,0.00034802784222742744,0.999767981438515,0.00017401392111371372,1.2071894477253318,0.04500196725645944,1.1959752213855657,0.10506920250741714,1.2010124723620283,0.10146522889337661,0.5475638051044083,0.05684454756380519,236.0,24.5,1.9999845954420412,9.87539066077403e-08
fourclass,poly,0.2225691772333722,0.02828393558949982,0.009900990099009901,0.0,0.11427676406302764,0.07531782530807635,0.009900990099009901,0.0,3.581281912425842,0.8737813722059413,0.3788698738407793,0.07043925330796263,0.8513154609650257,0.08026176478060809,0.9608259265753716,0.04188719763522408,0.3788698738407793,0.07043925330796263,0.9608259265753716,0.04188719763522408,0.9211136890951276,0.03631090487238975,0.9270301624129933,0.028712296983758767,1.1531684695690447,0.023339236788661566,1.980446351790076,1.4386766657899615,2.6630218269759554,2.1809122414475315,0.3932714617169374,0.1142691415313225,169.5,49.25,14.970835693661876,9.530689424947154
fourclass,rbf,0.21114021709527325,0.02873825560468693,0.009900990099009901,0.0,0.020651524808498738,0.012005719166460371,0.009900990099009901,0.0,4.62172245319922,7.137568287669516,0.3256984771603453,0.2936897573814802,0.7399890082307736,0.4792364189970641,0.9010632661145971,0.3393903345488779,0.3256984771603453,0.2936897573814802,0.9010632661145971,0.3393903345488779,0.9995359628770302,0.00046403712296982924,0.999767981438515,0.00040603248259862834,1.1341346283804459,0.07402079737179901,1.0699965550280122,0.581068632015695,1.038581936071406,0.6497121166114881,0.4756380510440835,0.2575406032482599,205.0,111.0,31.29730072347548,49.601742029635275
german,custom_alsalam,0.03432855825564322,0.038637950657780494,0.01485148514851485,0.4133663366336634,416.91201049744603,2358.751042855329,0.01485148514851485,0.4752475247524752,244.04444790299587,398.6537881479468,0.031238313271205277,0.2645695951270294,0.07071564012066996,0.4360634642881193,0.10274152497850504,0.549570930739339,0.031238313271205277,0.2645695951270294,0.10274152497850504,0.549570930739339,0.1922,0.027299999999999963,0.1565,0.02115000000000003,0.9987152656497107,0.04195771998787312,1.000060417142831,0.002814424209465205,0.4582968760558933,0.9188422587127631,0.784,0.37249999999999994,392.0,186.25,250.0092531820908,499.99999744667025
german,custom_gegen,0.054876255883291994,0.0494961387007826,0.009900990099009901,0.2747524752475248,0.3954065642725576,3.5353801683233934,0.009900990099009901,0.2747524752475248,115.06373411483435,186.13456423429625,0.047576412270875876,0.1448733110655546,0.11342420514023693,0.44042924955524043,0.16012411451272274,0.6545864898150149,0.047576412270875876,0.1448733110655546,0.16012411451272274,0.6545864898150149,0.3652000000000001,0.4201000000000001,0.3381,0.40395,0.9959017976803428,0.029123116128402127,1.066841984896827,0.10942126763484605,0.9834098355388975,0.8324010311839163,0.7090000000000001,0.20450000000000002,354.5,102.25,499.8849856091009,420.6288741669769
german,custom_hermite,0.03726530619283124,0.0062884758588461695,0.009900990099009901,0.0,2.7612791574382582e-09,5.4681218177340704e-09,0.009900990099009901,0.0,45.496308288066146,20.4614431763872,0.09293054964564387,0.027953122410262363,0.190447663658888,0.04707475901975841,0.2569855562366149,0.05634737498091541,0.09293054964564387,0.027953122410262363,0.2569855562366149,0.05634737498091541,0.41620000000000007,0.06430000000000002,0.39030000000000004,0.07684999999999997,1.0340396967052288,0.011795293073098234,0.9999990770633495,9.939559709959411e-06,7.153661048235173e-07,3.2568598485072886e-06,0.6,0.0,300.0,0.0,0.705324550679399,1.5348421152557452
german,linear,0.0668570323398312,0.007408270943138853,0.009900990099009901,0.0,0.08192306913752544,0.009408200435463532,0.009900990099009901,0.0,13.164003305843192,0.2485368540709807,0.139433905372265,0.003919865276515,0.3735934876671201,0.008991696092031265,0.5229393475320493,0.007616681523439528,0.139433905372265,0.003919865276515,0.5229393475320493,0.007616681523439528,1.0,0.0,1.0,0.0,1.0258163821498998,0.005905717233936514,1.2209446110114275,0.0960993889634798,1.156625796599159,0.11026959745375442,0.542,0.019500000000000073,271.0,9.75,23.999733067536,9.250165192042914e-06
german,poly,0.06784438283435298,0.006125526293488767,0.009900990099009901,0.0,0.026024629276622496,0.016249645701770888,0.009900990099009901,0.0,24.730235628221877,5.872586489288651,0.09748413727344392,0.012573751778666667,0.2690954664527006,0.03740676415592159,0.37964077381619743,0.0485155434595847,0.09748413727344392,0.012573751778666667,0.37964077381619743,0.0485155434595847,0.923,0.03700000000000003,0.9215000000000002,0.037799999999999945,1.0156223641476667,0.007842054516327579,1.0075859028839251,0.15332520595499066,0.8566968117675319,0.9509142672161148,0.598,0.028999999999999915,299.0,14.5,480.2720971789386,25.730008699939958
german,rbf,0.06438782272608257,0.00459884399243736,0.009900990099009901,0.0,0.002481210512467513,0.0009295617269216598,0.009900990099009901,0.0,33.183884749460994,52.94016748481114,0.09029142249506546,0.04732263280750333,0.2308473611579316,0.15917263338406634,0.3206357624397157,0.22456492179098747,0.09029142249506546,0.04732263280750333,0.3206357624397157,0.22456492179098747,1.0,0.0,1.0,0.0,1.0141897756937786,0.006449607706668692,1.016150886077892,0.08804581649723131,0.9248670756578263,0.12199584897420512,0.62,0.13750000000000007,310.0,68.75,476.1740208050869,88.02213300666585
glass,custom_alsalam,0.2970172949493667,0.04849433540242354,0.009900990099009901,0.0,0.5099694999266585,4.856851154532576,0.009900990099009901,0.0,7.248487999529885,2.487223889856484,0.2993749887130183,0.077458106892904,0.5584540759681524,0.0820680603544457,0.6701035095272428,0.09027413291229724,0.2993749887130183,0.077458106892904,0.6701035095272428,0.09027413291229724,0.8869158878504673,0.01728971962616832,0.8985981308411215,0.031542056074766456,1.2998753315098899,0.12437268573095639,,,,,,,,,95.4274654333395,22.698762688474744
glass,custom_gegen,0.18834510579675956,0.24081432610833087,0.009900990099009901,0.0,0.4954978664544818,5.820784830323353,0.009900990099009901,0.0,4.919577440877294,3.935258901077791,0.3995891341868041,0.29807524845035105,0.6389331793064559,0.14324846786439382,0.7665339576224217,0.08605655978349247,0.3995891341868041,0.29807524845035105,0.7665339576224217,0.08605655978349247,0.7672897196261681,0.24065420560747663,0.7785046728971963,0.22873831775700937,1.402419139037544,0.15469285213165862,,,,,,,,,82.63729533389183,43.56115088031842
glass,custom_hermite,0.2402933734874868,0.0543391317872913,0.009900990099009901,0.0,0.0027451912260994553,0.002163755462043199,0.009900990099009901,0.0,4.679397411457111,0.9199499629179568,0.40067484996571057,0.05179905278468927,0.6758822263215661,0.04673177963219022,0.8203511813923668,0.03647655597711419,0.40067484996571057,0.05179905278468927,0.8203511813923668,0.03647655597711419,0.8196261682242991,0.05420560747663561,0.8345794392523365,0.02967289719626154,1.2920799665954306,0.057204346193356015,,,,,,,,,41.444338526737866,9.398232929775148
glass,linear,0.27638059720453795,0.043283133585561184,0.009900990099009901,0.0,0.06721991287017648,0.010478194981700398,0.009900990099009901,0.0,3.578753213748473,0.4167790161259113,0.4617870617524707,0.039248393614553345,0.7776345440964221,0.028436108085155287,0.9340379707835369,0.012930362961687591,0.4617870617524707,0.039248393614553345,0.9340379707835369,0.012930362961687591,1.0,0.0,1.0,0.0,1.4999966193265726,0.10964436346027973,,,,,,,,,8.996013726328659,0.0004403331037945435
glass,poly,0.28358277553606875,0.028010603804437484,0.009900990099009901,0.0,0.08370829511586984,0.12598055804896158,0.009900990099009901,0.0,4.858931941355277,1.3020010516862097,0.37694092603649965,0.08332342485835664,0.6740440549534468,0.06769407292193619,0.8355657580130056,0.07041831011794086,0.37694092603649965,0.08332342485835664,0.8355657580130056,0.07041831011794086,0.9429906542056075,0.032710280373831724,0.946728971962617,0.03948598130841108,1.4659017185926766,0.11378777631996817,,,,,,,,,53.73014035422077,16.94317188104683
glass,rbf,0.29460960597248087,0.04469941651007037,0.009900990099009901,0.0,0.02241018037912394,0.008577749599420856,0.009900990099009901,0.0,6.799203479904883,5.444070901538454,0.3195981016537264,0.12386307380231784,0.5661371134849147,0.171193506629434,0.6838709738160188,0.2031322122595689,0.3195981016537264,0.12386307380231784,0.6838709738160188,0.2031322122595689,1.0,0.0,1.0,0.0,1.3385863597526866,0.13565388550214896,,,,,,,,,71.75334055783,30.525171531469923
haberman,custom_alsalam,0.04037646635054268,0.02739517370661278,0.03465346534653465,0.15099009900990099,0.00124486083339641,0.001590089928387315,0.024752475247524754,0.11881188118811882,2.584310152019003,2.477599893881039,0.5784458170363576,0.310073122005771,0.8663160100162485,0.1809794251894553,0.9665625648149532,0.07380959770668982,0.5784458170363576,0.310073122005771,0.9665625648149532,0.07380959770668982,0.6967320261437908,0.2918300653594771,0.7496732026143792,0.3017973856209152,1.0635831357633023,0.21021975481537525,0.9860964046450189,0.022760519127750123,0.22814396677973842,0.4882829656041058,0.5457516339869282,0.016339869281045805,83.5,2.5,15.461526694175205,11.358930599585127
haberman,custom_gegen,0.06954445955595345,0.03682897866884462,0.009900990099009901,0.014851485148514853,0.0031973997701476957,0.002376008100516725,0.009900990099009901,0.007425742574257427,2.289168954381007,1.9156642291123527,0.6257231421857413,0.29093716005846076,0.877837231277047,0.16610418182926356,0.9498986507548608,0.12096601362990633,0.6257231421857413,0.29093716005846076,0.9498986507548608,0.12096601362990633,0.5483660130718955,0.284313725490196,0.5176470588235293,0.2911764705882353,1.1891646830189695,0.34985657832321837,0.988150924853746,0.03793797736619142,0.028669710653843744,0.21519831812065607,0.5392156862745098,0.042483660130718914,82.5,6.5,23.22791651114814,14.706529406756768
haberman,custom_hermite,0.05416825807538064,0.037757866342661366,0.009900990099009901,0.07920792079207921,0.0009593048519068023,0.00042448092211231714,0.009900990099009901,0.08415841584158416,3.764414946264712,0.637288538856942,0.39493470102588696,0.053161257993330824,0.8278531862412897,0.07448043024560214,0.9538516404290234,0.04174691003835562,0.39493470102588696,0.053161257993330824,0.9538516404290234,0.04174691003835562,0.7980392156862743,0.05947712418300655,0.8401960784313727,0.044607843137254855,1.1153389340591784,0.04331500560494672,0.9851174447985948,0.046744223891226344,0.0676699674590702,0.43869495023027666,0.5392156862745098,0.02777777777777779,82.5,4.25,21.097315725166595,13.042917845477504
haberman,linear,0.02516241309260585,0.015105461119085475,0.1188118811881188,0.13861386138613863,0.003956568116674845,0.0023372159198231874,0.08415841584158415,0.14356435643564358,2.219247152386904,0.10403223308019083,0.5994510677128801,0.024439019415479435,0.9999999999999997,2.220446049250313e-16,0.9999999999999998,0.0,0.5994510677128801,0.024439019415479435,0.9999999999999998,0.0,0.9973856209150327,0.002287581699346619,0.9970588235294118,0.0013071895424835445,1.0480354688145248,0.02357560128010272,0.9967710364420039,0.031928236988578274,0.009182813132235087,0.23831019225975975,0.5392156862745098,0.017973856209150374,82.5,2.75,2.9999322887389983,5.2641500727368395e-06
haberman,poly,0.025162413092605848,0.010462052754341783,0.10891089108910892,0.11633663366336634,0.006712062469464584,0.0069302516340009005,0.08415841584158416,0.08663366336633661,2.8674232413172067,0.5787668393561067,0.5255771296555176,0.06511497254007992,0.8675730840638674,0.1214333042115957,0.9573131997359103,0.04257317748431666,0.5255771296555176,0.06511497254007992,0.9573131997359103,0.04257317748431666,0.8941176470588235,0.09836601307189552,0.9163398692810458,0.0797385620915032,1.0282910482796397,0.029349949952205856,0.9996275753683495,0.0073997636739046024,0.00928433846982849,0.3271707743764584,0.5588235294117647,0.017973856209150263,85.5,2.75,19.38768360356449,17.998441551158677
haberman,rbf,0.030641462450348045,0.011850811188085147,0.09900990099009901,0.10396039603960396,0.0003289768566133269,0.0013897209707415539,0.07920792079207921,0.06188118811881188,2.4357796395565985,0.6724148972009565,0.5722110774027365,0.08314833048941928,0.9459914660540062,0.10390169952030559,0.9818688893856771,0.038564028963430474,0.5722110774027365,0.08314833048941928,0.9818688893856771,0.038564028963430474,0.9973856209150327,0.0009803921568628526,0.9970588235294118,0.0013071895424835445,1.0405338754181537,0.030259911569758158,0.9997293626239903,0.02726765046910573,0.0007876421506643138,0.41438970190539937,0.5326797385620915,0.05228758169934633,81.5,8.0,14.32188152363791,12.618335848337376
heart,custom_alsalam,0.13921765709343734,0.01685214198051796,0.009900990099009901,0.0,4.32953186263542,8.404549728485417,0.009900990099009901,0.0,69.23301429133087,5.467775467128888,0.049233406596048024,0.009739511622143024,0.12413318596957815,0.010373963535542624,0.18038076648401047,0.014989924025434559,0.049233406596048024,0.009739511622143024,0.18038076648401047,0.014989924025434559,0.6607407407407406,0.05629629629629629,0.5707407407407408,0.0746296296296296,1.0086372081320105,0.0036388722091573733,1.0169481976648846,0.016152245471594107,1.0177379185586197,0.019592890740922853,0.8666666666666667,0.05740740740740735,117.0,7.75,134.99919395720866,0.06662221042449801
heart,custom_gegen,0.2782759517454115,0.11342946616131355,0.009900990099009901,0.0,0.32628061079409976,0.7656519118583529,0.009900990099009901,0.0,22.585203863389843,23.129846025768636,0.12980701497534824,0.12464466151484649,0.295717276466528,0.22138749610884578,0.3905717710329607,0.2708921364701997,0.12980701497534824,0.12464466151484649,0.3905717710329607,0.2708921364701997,0.805185185185185,0.10074074074074069,0.7896296296296297,0.15648148148148167,1.0502971662502771,0.07218233011318653,0.9032918752983864,0.3146175176475805,0.9682548461446056,0.2892160917857892,0.6777777777777778,0.16666666666666674,91.5,22.5,134.78779228464984,9.537946410902578
heart,custom_hermite,0.27012469632829894,0.034335635869425396,0.009900990099009901,0.0,0.0001889345568336711,9.518058672616854e-05,0.009900990099009901,0.0,19.58269389798982,6.801757177219265,0.15180344100731896,0.03239095669371711,0.3160656584463753,0.07935790915080482,0.4167940385378525,0.08766556115559854,0.15180344100731896,0.03239095669371711,0.4167940385378525,0.08766556115559854,0.5933333333333333,0.07185185185185206,0.5596296296296295,0.07555555555555582,1.1075059263968057,0.01880586536351525,0.8292530966501793,0.17387482609288518,0.8544712108969343,0.35605182959855286,0.7296296296296296,0.12777777777777777,98.5,17.25,77.18074121761461,26.354120080453583
heart,linear,0.33814571815694133,0.037356243184751114,0.009900990099009901,0.0,0.3930725891872091,0.03783586695513308,0.009900990099009901,0.0,6.464854010047262,0.20764013731854103,0.28099449062649884,0.023635857650254277,0.5885063093098511,0.006110385249541994,0.7718991230379193,0.008519293179246046,0.28099449062649884,0.023635857650254277,0.7718991230379193,0.008519293179246046,1.0,0.0,1.0,0.0,1.1558764445718774,0.02486703326261286,1.2809732228225532,0.5185703600868472,1.4530784996119546,0.6135182035579068,0.4444444444444444,0.09999999999999998,60.0,13.5,12.999410194099823,5.995061627572795e-05
heart,poly,0.3321314520798862,0.03751007121043742,0.009900990099009901,0.0,0.056189914716183245,0.10524422004638742,0.009900990099009901,0.0,7.637771228773804,3.865139819183212,0.25332615259986924,0.04787561256960965,0.5461729855972453,0.12943052740283,0.718465823208946,0.17014204345376727,0.25332615259986924,0.04787561256960965,0.718465823208946,0.17014204345376727,0.9814814814814814,0.05814814814814817,0.9781481481481481,0.05611111111111111,1.1371913603319208,0.03953689090194845,1.0920768379874763,0.5555085921815046,1.191428214143794,0.665406715210211,0.5185185185185185,0.1296296296296296,70.0,17.5,53.34289820337876,113.04674225759473
heart,rbf,0.3190442519754354,0.060206979824066253,0.009900990099009901,0.0,0.01910467124264912,0.009340279611714242,0.009900990099009901,0.0,11.330238153915943,11.599145168593445,0.2050018827481459,0.09712863845120998,0.439947283552933,0.18302085567962734,0.5801396553135468,0.23875874755956739,0.2050018827481459,0.09712863845120998,0.5801396553135468,0.23875874755956739,1.0,0.0,1.0,0.0,1.117150917609496,0.05232262866928017,1.0925521851919031,0.4086422660374498,1.1404721005476643,0.534848365951244,0.6,0.27592592592592596,81.0,37.25,121.82841362403559,24.735326610543822
hepatitis,custom_alsalam,0.15626324767640254,0.027745543534993866,0.12871287128712872,0.21287128712871284,0.039734390473280944,0.16652024556241857,0.1782178217821782,0.21534653465346532,28.966099032609506,22.564909251133173,0.07427805138266928,0.1513234629035922,0.18767080714753773,0.3638392185317683,0.27115849042039875,0.41459646379561366,0.07427805138266928,0.1513234629035922,0.27115849042039875,0.41459646379561366,0.25,0.08625,0.315,0.051875000000000004,1.0332555607810194,0.1913663661100844,0.9999977942374655,0.02326735882139319,0.03717416642259209,0.09691527883634185,0.6625,0.64375,26.5,25.75,20.16163493548449,39.98889875897328
hepatitis,custom_gegen,0.16814078153704248,0.10986374394962828,0.054455445544554455,0.400990099009901,0.11922465834393577,2543596.2574803815,0.07920792079207921,0.4059405940594059,17.9279501593514,9.891683708490579,0.12555992964859336,0.08246938301640323,0.30162251821101493,0.15600226848196508,0.4280371382542741,0.18870331951452213,0.12555992964859336,0.08246938301640323,0.4280371382542741,0.18870331951452213,0.21749999999999997,0.62625,0.3,0.5262499999999999,1.0449621188177676,0.07754073858592203,1.0003253535794001,0.012227728767389534,0.714240539143786,0.7270098129542523,0.5625,0.5687500000000001,22.5,22.75,39.768931556971225,30.74702594710104
hepatitis,custom_hermite,0.20650130265254857,0.05127748247193181,0.009900990099009901,0.03712871287128713,4.781905711497367e-07,1.0497050448229257e-06,0.019801980198019802,0.07178217821782179,23.20901606229659,2.5436094938685656,0.08778189633262691,0.008783502451729222,0.2295776055944238,0.029725909202429762,0.34749557726595875,0.04593382370238963,0.08778189633262691,0.008783502451729222,0.34749557726595875,0.04593382370238963,0.38,0.07375000000000004,0.41625,0.03875000000000001,1.0964614331832523,0.09404056854876397,0.9999981069014258,3.794485785280077e-05,6.911311718824245e-06,0.00017277808161249322,0.32499999999999996,0.04999999999999999,13.0,2.0,1.8915969809358626,3.054724331468334
hepatitis,linear,0.22922893953409226,0.0572706672378219,0.009900990099009901,0.0,0.23528820268042305,0.061105954317741795,0.009900990099009901,0.0,7.871612504763035,0.6125301851089313,0.24358426401749037,0.03190073764118778,0.5186404117825969,0.0170563920689365,0.691655490846748,0.011087881339010952,0.24358426401749037,0.03190073764118778,0.691655490846748,0.011087881339010952,1.0,0.0,1.0,0.0,1.119425138672096,0.038798344655280204,1.0203669764656955,1.0719023837663166,0.26148736510901993,1.5449063640281167,0.3875,0.11249999999999999,15.5,4.5,18.99613282415399,0.0010960666638588634
hepatitis,poly,0.22082859792073006,0.05725277157022357,0.009900990099009901,0.0,0.1813582139594403,0.1304245593017791,0.009900990099009901,0.007425742574257427,15.13464618456857,5.012602731929441,0.16430816366239448,0.04191449519338952,0.34951017884194097,0.07482152805205144,0.4797341950068693,0.10179058203420227,0.16430816366239448,0.04191449519338952,0.4797341950068693,0.10179058203420227,0.895,0.09375,0.9025,0.09750000000000003,1.0705588599663982,0.06037064052818564,1.0723775528064423,0.04711282147628615,0.7578913402102985,0.14829859135518453,0.55,0.1312500000000001,22.0,5.25,39.943806261983,0.2760346399357658
hepatitis,rbf,0.19449070924057094,0.06493123381171714,0.009900990099009901,0.007425742574257427,0.008981344123305611,0.00197553070033233,0.009900990099009901,0.007425742574257427,18.83004271963192,13.955802284711169,0.14253128949232824,0.08186831928931303,0.29993277939391894,0.1701762717756712,0.4096039240234831,0.23287512449210857,0.14253128949232824,0.08186831928931303,0.4096039240234831,0.23287512449210857,1.0,0.0,1.0,0.0,1.0460628152767608,0.05551392194091265,0.9978232157460631,0.016329519870203146,0.5039528479293565,0.7008492249435726,0.7,0.35625000000000007,28.0,14.25,39.61685279035647,0.4769604843510251
ionosphere,custom_alsalam,0.136248980493214,0.029152787369937927,0.009900990099009901,0.0,182338.67920953003,6725517.371375865,0.009900990099009901,0.0,49.78060229117961,7.538954829608485,0.06779105937938357,0.01087700200927691,0.14644581513634974,0.03646534495186671,0.21787068306059199,0.02505358576214617,0.06779105937938357,0.01087700200927691,0.21787068306059199,0.02505358576214617,0.5732207792207791,0.035525974025974016,0.5567126623376624,0.02494805194805183,1.151814860612379,0.14137851267341106,1.0747577025188346,0.010443909300395182,1.025311485266391,0.014774362391164031,0.6960227272727273,0.028165584415584366,122.5,4.25,174.9999986084502,7.477978186898326e-06
ionosphere,custom_gegen,0.06462434086675817,0.0989235059125913,0.009900990099009901,0.0,7.506816968253152,22986.63087374197,0.009900990099009901,0.0,17.41076152015516,14.722366622021289,0.11753351636709039,0.025097096979381756,0.3034085709876229,0.14365921346062663,0.45000392996645,0.2889392583521674,0.11753351636709039,0.025097096979381756,0.45000392996645,0.2889392583521674,0.6325714285714286,0.15718019480519474,0.6459999999999999,0.1563149350649351,1.500781341618402,0.4368131765478154,1.1359618864867542,0.20450747627827304,1.0962485349246287,0.18988744388357215,0.5412987012987013,0.09310876623376618,95.0,16.75,174.77593706022134,0.38831175379300475
ionosphere,custom_hermite,0.03635438615039559,0.02448727687863296,0.019801980198019802,0.04702970297029704,0.0022827604880721487,0.004813591311167397,0.019801980198019802,0.054455445544554455,1.7705068167254954,0.4282208083834216,0.7461222985460471,0.09267639305434672,0.8525024112261146,0.03917810834259372,0.9006206302035733,0.030045729764594076,0.7461222985460471,0.09267639305434672,0.9006206302035733,0.030045729764594076,0.35669480519480523,0.02638311688311684,0.37036688311688315,0.018520292207792166,1.2976334662919171,0.23456726378933168,1.010919563885315,0.09437729577817566,0.6493961978647659,0.4634425063415506,0.6771428571428572,0.046875,118.5,8.25,50.67523021920624,21.900797211568346
ionosphere,linear,0.15640559252957908,0.04372834967812467,0.009900990099009901,0.0,0.2513707143676225,0.06887088801881441,0.009900990099009901,0.0,7.558034083004141,0.8491248086323671,0.30778725150355557,0.023246462037979976,0.5090892956648845,0.019741530036857857,0.636338184978159,0.024057791632958403,0.30778725150355557,0.023246462037979976,0.636338184978159,0.024057791632958403,1.0,0.0,1.0,0.0,1.2625143356721331,0.09199140809097428,1.8498961067981505,1.3382523214283388,2.456716569369121,2.0232545351926277,0.31534090909090906,0.1485064935064935,55.5,25.75,32.99679528488977,0.0007395367556384258
ionosphere,poly,0.15871758909232425,0.032939679427962776,0.009900990099009901,0.0,0.06783887771924661,0.0750212852991358,0.009900990099009901,0.0,13.212004504260506,4.215324271525969,0.22407323727503767,0.04830605065152524,0.3710140992417668,0.06794855914418646,0.4649001291395173,0.08395887710696254,0.22407323727503767,0.04830605065152524,0.4649001291395173,0.08395887710696254,0.8772727272727273,0.05498701298701281,0.8965909090909092,0.04782467532467549,1.2711153312775956,0.07973910619184199,1.1993371733512004,0.565968396865302,1.2661076605079398,0.762919338367245,0.4085714285714286,0.20544642857142859,71.5,36.0,150.1896388532361,19.983142777741335
ionosphere,rbf,0.2254033710044764,0.046234480044813564,0.009900990099009901,0.0,0.018764756178578403,0.00669626289972821,0.009900990099009901,0.0,13.958315014795911,8.2128401538202,0.22037324954067275,0.06244536649053406,0.37576277492220955,0.09702790243771542,0.48041289938548837,0.1308873802502597,0.22037324954067275,0.06244536649053406,0.48041289938548837,0.1308873802502597,1.0,0.0,1.0,0.0,1.157383479074712,0.08381401320055892,1.0960916137380554,0.3071411507265882,1.0428581166788318,0.3654296989694523,0.5300811688311688,0.36759740259740253,93.0,64.25,155.7994915345199,24.81860813539967
mines,custom_alsalam,0.11705845612998056,0.017553641387394125,0.009900990099009901,0.0,0.034141802959441345,0.009775540671520436,0.009900990099009901,0.0,8.02227720318433,3.4276784362651718,0.2380617737405698,0.09377679433788244,0.54198659085016,0.2072255276197591,0.6985666854357659,0.21488000378995598,0.2380617737405698,0.09377679433788244,0.6985666854357659,0.21488000378995598,0.8988165680473372,0.012426035502958621,0.869526627218935,0.03624260355029596,1.048000333318656,0.008549062080856595,,,,,,,,,56.049630231922194,59.30771246802813
mines,custom_gegen,0.11473546343156385,0.0209851303538435,0.009900990099009901,0.0,0.006208249382458555,0.015449877635393478,0.009900990099009901,0.0,7.089655828819996,5.536034480591681,0.2519885963711508,0.18351228892011998,0.568425908684339,0.3347223668189692,0.7311370678719228,0.29475012820682966,0.2519885963711508,0.18351228892011998,0.7311370678719228,0.29475012820682966,0.785207100591716,0.07159763313609468,0.763905325443787,0.06775147928994096,1.0426513068813499,0.0366893371363759,,,,,,,,,51.97169359819728,51.43105998779456
mines,custom_hermite,0.1172686522225527,0.014042111805562987,0.009900990099009901,0.0,0.0035989604025605903,0.0002226904010400278,0.009900990099009901,0.0,4.552087482513551,0.349393329589911,0.3007555377247647,0.004044908294457028,0.7726959824935759,0.02911366560901474,0.9311368656487677,0.04124099289659433,0.3007555377247647,0.004044908294457028,0.9311368656487677,0.04124099289659433,0.8284023668639053,0.019230769230769384,0.81301775147929,0.02499999999999991,1.0666470413521285,0.015227490626464224,,,,,,,,,27.379920408729927,8.266851548345244
