kernel,feature,metric,n,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,spearman_ci_low,spearman_ci_high,spearman_p_fdr
custom_hermite,mean_feature_correlation,accuracy_mean,20,0.43855487057139053,0.05307812751289699,0.050852629729838755,0.6785006946064135,0.3207904207334028,0.16789035445725936,-0.2552679232915935,0.6850138222431114,0.8700037043301221
custom_hermite,mean_feature_correlation,f1_mean,20,0.4250034438497107,0.06176417893250209,0.06709827640805732,0.6358067209203736,0.39165386284315684,0.08768264578242829,-0.12210952755455919,0.7175568925108805,0.9665824203168665
custom_hermite,mean_feature_correlation,training_time_mean,20,0.15570504349158268,0.5121367799154453,-0.12346742168863567,0.5979258201892597,0.44042010257460046,0.05195964555182166,0.06127467369156088,0.7375220238108164,0.12123917295425053
custom_hermite,mean_feature_correlation,support_vector_prop_mean,20,-0.4604266549455335,0.04106340907733076,-0.7486101936337793,-0.015584269024274344,-0.32536225570822563,0.16157148864943063,-0.7317107217594906,0.15115219023623241,0.5435967660578197
custom_hermite,class_imbalance_ratio,accuracy_mean,20,0.06075482143070703,0.7991528797738868,-0.44282086631031564,0.4581884834092404,-0.03909774436090225,0.8700037043301221,-0.5140071270794505,0.4187433604276261,0.8700037043301221
custom_hermite,class_imbalance_ratio,f1_mean,20,0.1505005332353942,0.5265086034735522,-0.3090586888618098,0.49022298825203825,0.08421052631578946,0.7241036435108112,-0.49579271207932313,0.4968385952024146,0.9665824203168665
custom_hermite,class_imbalance_ratio,training_time_mean,20,0.2772293480713256,0.23667099462691998,-0.01202943177441973,0.7457036506484891,0.5218045112781955,0.0182849434820976,0.12331566994700983,0.7637679314149902,0.06399730218734159
custom_hermite,class_imbalance_ratio,support_vector_prop_mean,20,0.02444584409143069,0.9185181648763214,-0.3671155763890896,0.4976536070939511,0.17293233082706763,0.4659400851924169,-0.32287799050786165,0.6811581861621412,0.5435967660578197
custom_hermite,class_entropy,accuracy_mean,20,-0.5508569294022214,0.011830377138865577,-0.8243485216964791,0.29743278879798407,-0.19097744360902258,0.41992697220250474,-0.6242741726694957,0.37244143771876204,0.8700037043301221
custom_hermite,class_entropy,f1_mean,20,-0.43340070849247136,0.056264369415365265,-0.7600818484948135,0.38122440712203554,-0.021052631578947364,0.9297994024457079,-0.6069763232625581,0.5328610232430196,0.9665824203168665
